ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
206951_at	7.09E-01	4.18E-01	0.8212348	-6.2348	0.24332801	HIST1H4E
201105_at	7.09E-01	4.18E-01	-0.8210992	-6.2349	-0.1897943	LGALS1
207039_at	7.09E-01	4.18E-01	-0.8210813	-6.2349	-0.24179508	CDKN2A
211577_s_at	7.09E-01	4.18E-01	0.8210239	-6.235	0.23812542	IGF1
210352_at	7.09E-01	4.18E-01	0.8209429	-6.2351	0.39204876	BRD8
221497_x_at	7.09E-01	4.18E-01	0.820902	-6.2351	0.13503009	EGLN1
217429_at	7.09E-01	4.18E-01	-0.8208792	-6.2351	-0.26291093	
211549_s_at	7.09E-01	4.18E-01	0.8205837	-6.2353	0.31154563	HPGD
205939_at	7.09E-01	4.18E-01	-0.8204767	-6.2354	-0.35455612	CYP3A7-CYP3A51P///CYP3A7
205494_at	7.09E-01	4.18E-01	0.8202954	-6.2356	0.34901693	ZNF821
210334_x_at	7.09E-01	4.18E-01	0.8202609	-6.2356	0.13923599	BIRC5
217195_at	7.09E-01	4.18E-01	0.8202528	-6.2356	0.44278003	GCNT1P1
210069_at	7.09E-01	4.18E-01	-0.8202442	-6.2356	-0.36607945	CHKB-CPT1B///CPT1B
220194_at	7.09E-01	4.18E-01	0.8202202	-6.2356	0.29920676	NSUN7
213349_at	7.09E-01	4.18E-01	0.8202126	-6.2356	0.10147657	TMCC1
210550_s_at	7.09E-01	4.18E-01	0.8199683	-6.2358	0.22968532	RASGRF1
219127_at	7.09E-01	4.19E-01	-0.8198922	-6.2359	-0.20817574	PRR15L
216008_s_at	7.09E-01	4.19E-01	-0.8198752	-6.2359	-0.18274955	ARIH2
220541_at	7.09E-01	4.19E-01	0.8198382	-6.236	0.16347885	MMP26
220219_s_at	7.09E-01	4.19E-01	0.8197763	-6.236	0.33076829	LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A
215123_at	7.09E-01	4.19E-01	-0.8196662	-6.2361	-0.37401191	NPIPA5///NPIPB5///LOC613037///NPIPB4///NPIPB3
215144_at	7.10E-01	4.19E-01	-0.8195425	-6.2362	-0.17416844	
216397_s_at	7.10E-01	4.19E-01	-0.8195085	-6.2362	-0.12173777	MIR7112///BOP1
220430_at	7.10E-01	4.19E-01	0.819428	-6.2363	0.37441288	FAM110D
212106_at	7.10E-01	4.19E-01	0.8190577	-6.2366	0.34622834	FAF2
208701_at	7.10E-01	4.19E-01	0.8190296	-6.2366	0.18731332	APLP2
206863_x_at	7.10E-01	4.19E-01	0.8190209	-6.2366	0.34062056	HRK
216051_x_at	7.10E-01	4.19E-01	0.8189727	-6.2367	0.26713278	PRINS
205095_s_at	7.10E-01	4.19E-01	0.8189256	-6.2367	0.27680081	ATP6V0A1
212066_s_at	7.10E-01	4.19E-01	0.8188153	-6.2368	0.11762096	USP34
210994_x_at	7.10E-01	4.19E-01	0.8187983	-6.2368	0.28843809	TRIM23
205461_at	7.10E-01	4.19E-01	0.8186236	-6.2369	0.36294873	RAB35
213812_s_at	7.10E-01	4.19E-01	-0.818539	-6.237	-0.17288907	CAMKK2
214382_at	7.10E-01	4.19E-01	0.8184455	-6.2371	0.31980784	UNC93A
217588_at	7.10E-01	4.19E-01	0.8183838	-6.2371	0.25167261	LOC101930343///CATSPER2P1///CATSPER2
208637_x_at	7.10E-01	4.19E-01	-0.8182052	-6.2373	-0.23724291	ACTN1
201563_at	7.10E-01	4.19E-01	0.8181739	-6.2373	0.15701413	SORD
219170_at	7.10E-01	4.19E-01	0.8181648	-6.2373	0.19637527	FSD1
31835_at	7.10E-01	4.19E-01	0.8181437	-6.2373	0.28333778	HRG
208893_s_at	7.10E-01	4.20E-01	0.8179175	-6.2375	0.28852746	DUSP6
222008_at	7.10E-01	4.20E-01	0.817873	-6.2375	0.25065114	COL9A1
204897_at	7.10E-01	4.20E-01	0.8178073	-6.2376	0.22129601	PTGER4
AFFX-BioC-5_at	7.10E-01	4.20E-01	0.8177791	-6.2376	0.15779749	
203386_at	7.10E-01	4.20E-01	0.8174014	-6.2379	0.1511495	TBC1D4
209517_s_at	7.10E-01	4.20E-01	-0.8173679	-6.238	-0.09778783	ASH2L
214471_x_at	7.10E-01	4.20E-01	-0.8173531	-6.238	-0.37496873	CGB1///LHB
221470_s_at	7.10E-01	4.20E-01	0.8173343	-6.238	0.2071926	IL37
209797_at	7.10E-01	4.20E-01	-0.8171177	-6.2382	-0.11982397	CNPY2
210145_at	7.10E-01	4.20E-01	-0.8170855	-6.2382	-0.1736526	PLA2G4A
200075_s_at	7.10E-01	4.20E-01	0.8169824	-6.2383	0.15323463	GUK1
213231_at	7.10E-01	4.20E-01	0.8169726	-6.2383	0.20941169	DMWD
221761_at	7.10E-01	4.20E-01	-0.8169664	-6.2383	-0.09449234	ADSS
222289_at	7.10E-01	4.20E-01	0.8169129	-6.2383	0.25368209	KCNC2
205406_s_at	7.10E-01	4.20E-01	-0.8169103	-6.2383	-0.1510429	SPA17
209608_s_at	7.10E-01	4.20E-01	0.8169013	-6.2383	0.15462816	ACAT2
205966_at	7.10E-01	4.20E-01	0.8168614	-6.2384	0.52145659	TAF13
214478_at	7.10E-01	4.20E-01	-0.8167792	-6.2384	-0.25167123	SPP2
212499_s_at	7.10E-01	4.20E-01	-0.8166744	-6.2385	-0.176327	MAPK1IP1L///FCF1
216570_x_at	7.10E-01	4.20E-01	0.8165579	-6.2386	0.12570021	
217937_s_at	7.10E-01	4.20E-01	0.8164718	-6.2387	0.19519448	HDAC7
51228_at	7.10E-01	4.20E-01	-0.8164371	-6.2387	-0.16644144	RBM12B
201070_x_at	7.10E-01	4.21E-01	0.8163209	-6.2388	0.16798523	SF3B1
212235_at	7.11E-01	4.21E-01	-0.8161875	-6.2389	-0.30784337	PLXND1
219077_s_at	7.11E-01	4.21E-01	0.8161457	-6.2389	0.21738128	WWOX
222085_at	7.11E-01	4.21E-01	0.8160571	-6.239	0.16726096	FAM174B
211846_s_at	7.11E-01	4.21E-01	-0.815608	-6.2394	-0.19341349	NECTIN1
210366_at	7.11E-01	4.21E-01	0.8155141	-6.2395	0.35859622	SLCO1B1
215890_at	7.11E-01	4.21E-01	0.8154999	-6.2395	0.31159247	GM2A
212031_at	7.11E-01	4.21E-01	0.815436	-6.2395	0.13033718	RBM25
222120_at	7.11E-01	4.21E-01	0.8153237	-6.2396	0.15740546	ZNF764
211921_x_at	7.11E-01	4.21E-01	0.8152416	-6.2397	0.18703254	LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA
219324_at	7.11E-01	4.21E-01	-0.8151935	-6.2397	-0.34537637	NOL12
200976_s_at	7.11E-01	4.21E-01	0.8151815	-6.2397	0.15314534	TAX1BP1
212920_at	7.11E-01	4.21E-01	-0.8150553	-6.2398	-0.15400998	REST
217044_s_at	7.11E-01	4.21E-01	0.8150354	-6.2398	0.31247575	PLEKHG3
219367_s_at	7.11E-01	4.21E-01	-0.8149494	-6.2399	-0.13131441	NRP2
203281_s_at	7.11E-01	4.21E-01	-0.8148995	-6.24	-0.34018577	MIR5193///UBA7
214698_at	7.11E-01	4.21E-01	0.814764	-6.2401	0.1655644	PTBP3
216713_at	7.11E-01	4.21E-01	-0.814711	-6.2401	-0.13486341	KRIT1
211379_x_at	7.11E-01	4.21E-01	-0.8147039	-6.2401	-0.22716571	B3GALNT1
208823_s_at	7.11E-01	4.22E-01	-0.8143758	-6.2404	-0.10511517	CDK16
215641_at	7.12E-01	4.22E-01	-0.8139713	-6.2407	-0.38960225	SEC24D
209347_s_at	7.12E-01	4.22E-01	0.8138663	-6.2408	0.39376697	MAF
202699_s_at	7.12E-01	4.22E-01	-0.8133293	-6.2412	-0.28295416	TMEM63A
219675_s_at	7.12E-01	4.22E-01	-0.8132792	-6.2413	-0.13389755	UXS1
211870_s_at	7.12E-01	4.22E-01	0.8132578	-6.2413	0.13811369	PCDHA2///PCDHA3
203199_s_at	7.12E-01	4.22E-01	0.8132031	-6.2413	0.23777785	MTRR
202529_at	7.12E-01	4.22E-01	-0.813112	-6.2414	-0.11473841	PRPSAP1
214149_s_at	7.12E-01	4.23E-01	-0.8127816	-6.2417	-0.24777445	ATP6V0E1
207267_s_at	7.13E-01	4.23E-01	0.8125402	-6.2419	0.33840296	RIPPLY3
207370_at	7.13E-01	4.23E-01	0.8123452	-6.242	0.29000461	IBSP
210535_at	7.13E-01	4.23E-01	-0.8120853	-6.2422	-0.21396725	B9D1
215861_at	7.13E-01	4.23E-01	-0.8120726	-6.2422	-0.23972551	LOC101927770
203079_s_at	7.13E-01	4.23E-01	-0.8120258	-6.2423	-0.17413873	CUL2
204117_at	7.13E-01	4.23E-01	-0.8120023	-6.2423	-0.13049612	PREP
213711_at	7.13E-01	4.23E-01	-0.8119915	-6.2423	-0.23470492	KRT81
209554_at	7.13E-01	4.23E-01	0.8119634	-6.2423	0.30492	CD36
218247_s_at	7.13E-01	4.23E-01	0.8119141	-6.2424	0.18068985	MEX3C
216115_at	7.13E-01	4.23E-01	-0.8117656	-6.2425	-0.18106529	NF1P9///NF1
205184_at	7.13E-01	4.23E-01	-0.8117319	-6.2425	-0.17472927	GNG4
221639_x_at	7.13E-01	4.23E-01	0.811728	-6.2425	0.37685125	LOC102723559
213218_at	7.13E-01	4.23E-01	0.811406	-6.2428	0.22454396	ZSCAN26
207593_at	7.13E-01	4.23E-01	-0.8113607	-6.2428	-0.13737398	ABCG4
208550_x_at	7.13E-01	4.23E-01	-0.8112362	-6.2429	-0.18990752	KCNG2
208142_at	7.13E-01	4.23E-01	0.8110688	-6.243	0.29357301	EDDM3A
219206_x_at	7.13E-01	4.24E-01	-0.8109162	-6.2432	-0.12388285	TMBIM4
39729_at	7.13E-01	4.24E-01	0.8107665	-6.2433	0.16611159	PRDX2
220207_at	7.13E-01	4.24E-01	0.810691	-6.2433	0.2915435	YIF1B
204593_s_at	7.13E-01	4.24E-01	-0.8106679	-6.2434	-0.10838027	MIEF1
221002_s_at	7.13E-01	4.24E-01	0.8106324	-6.2434	0.10425221	TSPAN14
208188_at	7.14E-01	4.24E-01	-0.8102745	-6.2437	-0.18111829	KRT9
216402_at	7.14E-01	4.24E-01	0.8102133	-6.2437	0.12229709	SEC14L4
214514_at	7.14E-01	4.24E-01	0.8101193	-6.2438	0.18896875	MCM3AP
219844_at	7.14E-01	4.24E-01	-0.810059	-6.2438	-0.20708278	CCDC186
214835_s_at	7.14E-01	4.24E-01	-0.8100526	-6.2439	-0.14536823	SUCLG2
216929_x_at	7.14E-01	4.24E-01	0.8099111	-6.244	0.2804744	ABO
218619_s_at	7.14E-01	4.24E-01	-0.8098356	-6.244	-0.09764025	SUV39H1
209766_at	7.14E-01	4.24E-01	0.8097921	-6.2441	0.20215456	PRDX3
206460_at	7.14E-01	4.24E-01	-0.8097709	-6.2441	-0.16461413	AJAP1
203073_at	7.14E-01	4.24E-01	-0.8095834	-6.2442	-0.11000855	COG2
218841_at	7.14E-01	4.24E-01	-0.809555	-6.2443	-0.1547788	ASB8
51176_at	7.14E-01	4.24E-01	0.8094231	-6.2444	0.15005049	MED27
207210_at	7.14E-01	4.24E-01	-0.8093711	-6.2444	-0.23512227	GABRA3
217213_at	7.14E-01	4.24E-01	0.8093406	-6.2444	0.34700148	SLC6A2
200675_at	7.14E-01	4.25E-01	0.8092335	-6.2445	0.11107635	CD81
33323_r_at	7.14E-01	4.25E-01	-0.8091597	-6.2446	-0.11692501	SFN
214607_at	7.14E-01	4.25E-01	0.8091354	-6.2446	0.19420106	PAK3
210904_s_at	7.14E-01	4.25E-01	-0.8090994	-6.2446	-0.19365235	IL13RA1
205376_at	7.14E-01	4.25E-01	0.8090787	-6.2446	0.20274277	INPP4B
214800_x_at	7.14E-01	4.25E-01	0.8088677	-6.2448	0.13268917	BTF3
59999_at	7.14E-01	4.25E-01	-0.8085549	-6.2451	-0.14521108	HIF1AN
218260_at	7.14E-01	4.25E-01	-0.8082879	-6.2453	-0.1664148	DDA1
203356_at	7.14E-01	4.25E-01	0.8082852	-6.2453	0.13903029	CAPN7
202070_s_at	7.14E-01	4.25E-01	-0.8082839	-6.2453	-0.14715984	IDH3A
204724_s_at	7.14E-01	4.25E-01	-0.8082765	-6.2453	-0.17566515	COL9A3
202629_at	7.14E-01	4.25E-01	0.808229	-6.2453	0.10388978	APPBP2
207349_s_at	7.14E-01	4.25E-01	-0.8081914	-6.2453	-0.19739317	UCP3
217247_at	7.14E-01	4.25E-01	-0.8081659	-6.2454	-0.45221882	
37226_at	7.14E-01	4.25E-01	0.8081653	-6.2454	0.11122462	BNIP1
215258_at	7.14E-01	4.25E-01	-0.8078944	-6.2456	-0.24228719	CADM4
206411_s_at	7.14E-01	4.25E-01	0.8078802	-6.2456	0.17598578	ABL2
220775_s_at	7.14E-01	4.25E-01	-0.8078272	-6.2456	-0.13160192	UEVLD
206864_s_at	7.14E-01	4.25E-01	0.8077916	-6.2457	0.39983879	HRK
206613_s_at	7.14E-01	4.25E-01	-0.807765	-6.2457	-0.22473496	TAF1A
205628_at	7.14E-01	4.25E-01	0.8076421	-6.2458	0.42838911	PRIM2
217615_at	7.14E-01	4.25E-01	-0.8075495	-6.2459	-0.29615424	
210582_s_at	7.14E-01	4.25E-01	-0.8075056	-6.2459	-0.15288533	LIMK2
220565_at	7.14E-01	4.26E-01	0.8074164	-6.246	0.23499657	CCR10
214795_at	7.14E-01	4.26E-01	0.8074036	-6.246	0.12777934	ZMYND8
207883_s_at	7.14E-01	4.26E-01	0.8073348	-6.246	0.27091379	TFR2
206919_at	7.14E-01	4.26E-01	-0.8072446	-6.2461	-0.24381402	ELK4
202477_s_at	7.14E-01	4.26E-01	-0.8071962	-6.2461	-0.1499594	TUBGCP2
210213_s_at	7.14E-01	4.26E-01	0.806961	-6.2463	0.11099383	EIF6
221326_s_at	7.14E-01	4.26E-01	-0.8068313	-6.2464	-0.2194109	TUBD1
202498_s_at	7.14E-01	4.26E-01	0.8068277	-6.2464	0.44479048	SLC2A3
206964_at	7.14E-01	4.26E-01	0.8068238	-6.2464	0.32424288	NAT8B
217000_at	7.15E-01	4.26E-01	-0.8065763	-6.2466	-0.24397467	
201495_x_at	7.15E-01	4.26E-01	0.8064465	-6.2467	0.36334699	MYH11
219542_at	7.15E-01	4.26E-01	-0.8064238	-6.2468	-0.11909604	NEK11
208482_at	7.15E-01	4.26E-01	0.8064041	-6.2468	0.37308308	SSTR1
218296_x_at	7.15E-01	4.26E-01	0.806324	-6.2468	0.21268477	MSTO2P///MSTO1
219687_at	7.15E-01	4.26E-01	-0.8062506	-6.2469	-0.23267423	HHAT
216737_at	7.15E-01	4.26E-01	0.8062459	-6.2469	0.56232666	
201165_s_at	7.15E-01	4.26E-01	0.8061775	-6.247	0.11582624	PUM1
200042_at	7.15E-01	4.26E-01	0.8061497	-6.247	0.10282382	RTCB
210515_at	7.15E-01	4.26E-01	-0.8060934	-6.247	-0.32311703	HNF1A
218869_at	7.15E-01	4.26E-01	-0.8058236	-6.2472	-0.21924006	MLYCD
209038_s_at	7.15E-01	4.27E-01	-0.8055755	-6.2474	-0.41167807	EHD1
214783_s_at	7.15E-01	4.27E-01	0.805551	-6.2475	0.13462941	ANXA11
216433_s_at	7.15E-01	4.27E-01	-0.8055343	-6.2475	-0.27662798	PRDM2
201482_at	7.15E-01	4.27E-01	0.8055059	-6.2475	0.14391794	QSOX1
204520_x_at	7.15E-01	4.27E-01	0.8053992	-6.2476	0.13060441	BRD1
210769_at	7.15E-01	4.27E-01	-0.8053258	-6.2476	-0.25852784	CNGB1
219817_at	7.15E-01	4.27E-01	0.8052205	-6.2477	0.1132912	MAPKAPK5-AS1
210210_at	7.15E-01	4.27E-01	-0.8050334	-6.2479	-0.14077116	MPZL1
217376_at	7.15E-01	4.27E-01	-0.8049183	-6.248	-0.16267683	LOC100289473
205719_s_at	7.15E-01	4.27E-01	0.8048841	-6.248	0.32648612	LOC101929036///PAH
205984_at	7.15E-01	4.27E-01	0.8047515	-6.2481	0.234656	CRHBP
218431_at	7.15E-01	4.27E-01	-0.804722	-6.2481	-0.09889353	VIPAS39
218010_x_at	7.15E-01	4.27E-01	-0.8046742	-6.2482	-0.14926706	PPDPF
205956_x_at	7.15E-01	4.27E-01	-0.8042846	-6.2485	-0.24504807	PSMC3IP
202265_at	7.15E-01	4.27E-01	0.8042115	-6.2485	0.13205065	COMMD3-BMI1///BMI1
217632_at	7.15E-01	4.27E-01	0.8042057	-6.2485	0.55943168	GNL3L
201362_at	7.16E-01	4.27E-01	-0.8040501	-6.2487	-0.17826526	IVNS1ABP
207527_at	7.16E-01	4.27E-01	0.804034	-6.2487	0.16568376	KCNJ9
202678_at	7.16E-01	4.27E-01	-0.8039797	-6.2487	-0.13054565	GTF2A2
216579_at	7.16E-01	4.28E-01	0.8039515	-6.2487	0.18089134	GJB4
203695_s_at	7.16E-01	4.28E-01	0.8035883	-6.249	0.1207083	DFNA5
206154_at	7.16E-01	4.28E-01	-0.8034858	-6.2491	-0.20147303	RLBP1
219886_at	7.16E-01	4.28E-01	0.8034286	-6.2492	0.47049675	CEP97
211454_x_at	7.16E-01	4.28E-01	0.8034037	-6.2492	0.12085615	FKSG49
209455_at	7.16E-01	4.28E-01	0.8032498	-6.2493	0.10329395	FBXW11
218388_at	7.16E-01	4.28E-01	0.8032156	-6.2493	0.17423338	PGLS
204740_at	7.16E-01	4.28E-01	-0.8029342	-6.2495	-0.38980973	CNKSR1
215001_s_at	7.16E-01	4.28E-01	0.8028688	-6.2496	0.15820174	GLUL
215738_at	7.16E-01	4.28E-01	-0.8027816	-6.2497	-0.17893027	LINC00563
221609_s_at	7.16E-01	4.28E-01	0.8025393	-6.2499	0.3099432	WNT6
201000_at	7.16E-01	4.28E-01	0.8024026	-6.25	0.08937263	AARS
203216_s_at	7.16E-01	4.28E-01	0.8023834	-6.25	0.14973341	MYO6
206873_at	7.16E-01	4.28E-01	-0.802377	-6.25	-0.27940237	CA6
203583_at	7.16E-01	4.28E-01	-0.8023586	-6.25	-0.12618051	UNC50
220893_at	7.17E-01	4.29E-01	-0.8019849	-6.2503	-0.32723478	LOC57399
218135_at	7.17E-01	4.29E-01	-0.8018157	-6.2504	-0.15284714	ERGIC2
217599_s_at	7.17E-01	4.29E-01	-0.8018102	-6.2504	-0.29821794	MDFIC
212136_at	7.17E-01	4.29E-01	-0.8017527	-6.2505	-0.13600358	ATP2B4
201087_at	7.17E-01	4.29E-01	-0.801665	-6.2506	-0.13188967	PXN
200816_s_at	7.17E-01	4.29E-01	-0.8014639	-6.2507	-0.11655775	PAFAH1B1
204096_s_at	7.17E-01	4.29E-01	0.801398	-6.2508	0.34359944	ELL
220358_at	7.17E-01	4.29E-01	-0.8013735	-6.2508	-0.28666471	BATF3
221013_s_at	7.17E-01	4.29E-01	-0.8013208	-6.2508	-0.21626655	APOL2
217781_s_at	7.17E-01	4.29E-01	-0.8011982	-6.2509	-0.18432937	ZNF106
201086_x_at	7.17E-01	4.29E-01	-0.8011692	-6.2509	-0.10906585	SON
200043_at	7.17E-01	4.29E-01	-0.8010909	-6.251	-0.13181583	ERH
222183_x_at	7.17E-01	4.29E-01	-0.8009595	-6.2511	-0.17580812	MBD3
207185_at	7.17E-01	4.29E-01	0.8008709	-6.2512	0.27643936	SLC10A1
222241_at	7.17E-01	4.29E-01	-0.8008577	-6.2512	-0.16091206	MVB12B
210416_s_at	7.17E-01	4.29E-01	0.8007133	-6.2513	0.12691283	CHEK2
219155_at	7.17E-01	4.29E-01	-0.8006379	-6.2514	-0.12381956	PITPNC1
212160_at	7.17E-01	4.29E-01	-0.8005737	-6.2514	-0.12165368	XPOT
213042_s_at	7.17E-01	4.29E-01	-0.8005726	-6.2514	-0.18190496	ATP2A3
219767_s_at	7.17E-01	4.30E-01	0.8004639	-6.2515	0.16060094	CRYZL1
212211_at	7.17E-01	4.30E-01	0.8003484	-6.2516	0.1170967	ANKRD17
221351_at	7.17E-01	4.30E-01	0.8000954	-6.2518	0.21222817	HTR1A
214089_at	7.18E-01	4.30E-01	0.7997095	-6.2521	0.16061195	RPS8
210608_s_at	7.18E-01	4.30E-01	0.7996248	-6.2522	0.12472346	FUT2
200985_s_at	7.18E-01	4.30E-01	0.7995495	-6.2522	0.17145591	CD59
AFFX-LysX-5_at	7.18E-01	4.30E-01	-0.7995021	-6.2523	-0.4322008	
205600_x_at	7.18E-01	4.30E-01	0.7994172	-6.2523	0.1093741	HOXB5
209721_s_at	7.18E-01	4.30E-01	-0.7994002	-6.2524	-0.1720681	IFFO1
211560_s_at	7.18E-01	4.30E-01	-0.7993745	-6.2524	-0.15538921	ALAS2
217619_x_at	7.18E-01	4.30E-01	0.7992446	-6.2525	0.15643417	
219858_s_at	7.18E-01	4.30E-01	-0.7990247	-6.2527	-0.19742393	MFSD6
213326_at	7.18E-01	4.30E-01	-0.7988984	-6.2528	-0.14388265	VAMP1
206782_s_at	7.18E-01	4.30E-01	-0.7988786	-6.2528	-0.15655833	DNAJC4
212187_x_at	7.18E-01	4.31E-01	0.798615	-6.253	0.39236639	PTGDS
213310_at	7.18E-01	4.31E-01	0.7985944	-6.253	0.16078326	CASC7///AGO2
210495_x_at	7.18E-01	4.31E-01	0.7985488	-6.253	0.13608509	FN1
220955_x_at	7.18E-01	4.31E-01	0.7984444	-6.2531	0.31071669	RAB23
209300_s_at	7.18E-01	4.31E-01	0.7984264	-6.2531	0.12174607	NECAP1
221082_s_at	7.18E-01	4.31E-01	-0.7983454	-6.2532	-0.14455347	NDRG3
207868_at	7.18E-01	4.31E-01	-0.798283	-6.2532	-0.21502574	CHRNA2
211000_s_at	7.18E-01	4.31E-01	0.7981912	-6.2533	0.24617804	IL6ST
215742_at	7.18E-01	4.31E-01	-0.7981325	-6.2534	-0.32412181	
213409_s_at	7.18E-01	4.31E-01	0.7980064	-6.2535	0.32906531	RHEB
215290_at	7.18E-01	4.31E-01	0.7979639	-6.2535	0.31417786	
215724_at	7.18E-01	4.31E-01	0.7978464	-6.2536	0.1673006	PLD1
200913_at	7.18E-01	4.31E-01	-0.7976915	-6.2537	-0.13797483	PPM1G
214832_at	7.18E-01	4.31E-01	-0.7975938	-6.2538	-0.17250148	HNF4A
207785_s_at	7.18E-01	4.31E-01	-0.7975806	-6.2538	-0.14088058	RBPJ
215647_at	7.18E-01	4.31E-01	0.7975174	-6.2538	0.58579821	
221075_s_at	7.18E-01	4.31E-01	-0.7973052	-6.254	-0.18558699	NCR2
221856_s_at	7.18E-01	4.31E-01	0.7972986	-6.254	0.12682611	FAM63A
203455_s_at	7.18E-01	4.31E-01	-0.7972434	-6.2541	-0.15405002	SAT1
204258_at	7.18E-01	4.31E-01	0.7971842	-6.2541	0.21618396	CHD1
203520_s_at	7.18E-01	4.31E-01	0.7971476	-6.2541	0.33212548	ZNF318
211509_s_at	7.18E-01	4.31E-01	0.7971224	-6.2542	0.11614082	RTN4
218483_s_at	7.18E-01	4.32E-01	0.7969016	-6.2543	0.09321392	IFT46
220689_at	7.18E-01	4.32E-01	0.7968234	-6.2544	0.23301036	NODAL
214111_at	7.18E-01	4.32E-01	0.7967287	-6.2545	0.44158267	OPCML
222228_s_at	7.18E-01	4.32E-01	-0.7966216	-6.2546	-0.21277835	ALKBH4
218370_s_at	7.18E-01	4.32E-01	-0.7966085	-6.2546	-0.21540399	S100PBP
213871_s_at	7.18E-01	4.32E-01	-0.796591	-6.2546	-0.21612706	DNPH1
215186_at	7.19E-01	4.32E-01	0.7964264	-6.2547	0.23378308	TBC1D30
209125_at	7.19E-01	4.32E-01	0.7962055	-6.2549	0.30938936	KRT6A
221932_s_at	7.19E-01	4.32E-01	0.7961796	-6.2549	0.21804381	GLRX5
205277_at	7.19E-01	4.32E-01	0.7961644	-6.2549	0.09172449	PRDM2
209993_at	7.19E-01	4.32E-01	0.7961477	-6.2549	0.16598131	ABCB1
217601_at	7.19E-01	4.32E-01	0.796141	-6.2549	0.44608204	NUP188
222018_at	7.19E-01	4.32E-01	-0.7960748	-6.255	-0.43121271	NACA
201071_x_at	7.19E-01	4.32E-01	0.7958941	-6.2551	0.07851617	SF3B1
203271_s_at	7.19E-01	4.32E-01	-0.7956582	-6.2553	-0.13803118	UNC119
220104_at	7.19E-01	4.32E-01	-0.7955697	-6.2554	-0.16482431	ZC3HAV1
200753_x_at	7.19E-01	4.32E-01	-0.7955249	-6.2554	-0.14278916	MIR636///SRSF2
209399_at	7.19E-01	4.32E-01	0.7952969	-6.2556	0.11998339	HLCS
218214_at	7.19E-01	4.33E-01	0.795187	-6.2557	0.12749232	ATG101
217305_s_at	7.19E-01	4.33E-01	-0.7950804	-6.2558	-0.21384284	ADCY10
204818_at	7.19E-01	4.33E-01	0.795008	-6.2558	0.26570655	HSD17B2
210771_at	7.19E-01	4.33E-01	-0.7949383	-6.2559	-0.21193656	PPARA
202159_at	7.19E-01	4.33E-01	-0.7946999	-6.2561	-0.13229281	FARSA
222059_at	7.19E-01	4.33E-01	0.7946804	-6.2561	0.14998135	ZNF335
217528_at	7.20E-01	4.33E-01	0.7943927	-6.2563	0.43985149	CLCA2
217803_at	7.20E-01	4.33E-01	-0.7943702	-6.2563	-0.11911557	GOLPH3
208891_at	7.20E-01	4.33E-01	-0.7942637	-6.2564	-0.15555119	DUSP6
221212_x_at	7.20E-01	4.33E-01	-0.794189	-6.2565	-0.47669889	PBRM1
217822_at	7.20E-01	4.33E-01	0.7940784	-6.2566	0.1446136	WBP11
221909_at	7.20E-01	4.33E-01	-0.7940477	-6.2566	-0.14263272	RNFT2
209888_s_at	7.20E-01	4.33E-01	-0.7940052	-6.2566	-0.50070624	MYL1
208621_s_at	7.20E-01	4.33E-01	-0.7939802	-6.2566	-0.27799921	EZR
201353_s_at	7.20E-01	4.33E-01	0.7938484	-6.2567	0.16184395	BAZ2A
211400_at	7.20E-01	4.33E-01	0.793618	-6.2569	0.33817705	FGFR2
220397_at	7.20E-01	4.33E-01	0.7934805	-6.257	0.55141287	MDM1
206541_at	7.20E-01	4.34E-01	0.793338	-6.2571	0.31892338	KLKB1
212420_at	7.20E-01	4.34E-01	-0.793215	-6.2572	-0.21274332	ELF1
212048_s_at	7.20E-01	4.34E-01	0.792796	-6.2576	0.1511276	YARS
208201_at	7.20E-01	4.34E-01	-0.7927166	-6.2576	-0.30525018	DUX4L24///DBET///LOC100291626///DUX4///LOC100288289///LOC100287823///LOC100133400///DUX4L2///DUX4L3///DUX4L5///DUX4L6///DUX4L7///LOC652301///DUX4L4///DUX4L8///DUX3///DUX4L1
210294_at	7.21E-01	4.34E-01	0.7924395	-6.2578	0.23658183	TAPBP
208487_at	7.21E-01	4.34E-01	0.7923956	-6.2579	0.13190345	LMX1B
57540_at	7.21E-01	4.34E-01	-0.7923386	-6.2579	-0.16255882	RBKS
1255_g_at	7.21E-01	4.34E-01	0.7923102	-6.2579	0.32149959	GUCA1A
217106_x_at	7.21E-01	4.34E-01	0.792302	-6.258	0.12833516	DIMT1
212645_x_at	7.21E-01	4.34E-01	0.7922368	-6.258	0.16182714	BRE
214327_x_at	7.21E-01	4.34E-01	0.7922057	-6.258	0.13578541	LOC101928826///TPT1
218439_s_at	7.21E-01	4.34E-01	-0.7920076	-6.2582	-0.14494	COMMD10
216342_x_at	7.21E-01	4.34E-01	0.7919521	-6.2582	0.17093326	
216213_at	7.21E-01	4.34E-01	0.7919475	-6.2582	0.15581018	NEK1
217746_s_at	7.21E-01	4.34E-01	-0.7918463	-6.2583	-0.09548432	PDCD6IP
200793_s_at	7.21E-01	4.34E-01	-0.7918363	-6.2583	-0.18207012	ACO2
207359_at	7.21E-01	4.35E-01	0.7916404	-6.2585	0.27957768	CAMKK2
