ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
32148_at	1	0.45267154	-0.7733144	-5.3568	-0.24922401	FARP1
41659_at	1	0.45274724	0.773182	-5.3569	0.13889338	SUPT6H
38456_s_at	1	0.45276412	0.7731525	-5.3569	0.1567969	SNRPB
33568_at	1	0.45284576	0.7730098	-5.357	0.16832061	CHRNB4
AFFX-BioC-5_st	1	0.45301424	0.7727154	-5.3572	0.19418498	
39254_at	1	0.45325605	-0.772293	-5.3575	-0.27260725	RAI14
31827_s_at	1	0.45326966	-0.7722692	-5.3575	-0.20077658	TGOLN2
1818_at	1	0.45339098	0.7720573	-5.3577	0.16827505	RHOQ
37115_at	1	0.45343366	0.7719828	-5.3577	0.2830328	ZMYND8
34426_at	1	0.45346148	0.7719342	-5.3578	0.23405814	MR1
39215_at	1	0.45351136	0.7718471	-5.3578	0.28489592	NPPB
33572_at	1	0.45357236	0.7717406	-5.3579	0.6972416	ZNF165
41014_s_at	1	0.45362044	-0.7716566	-5.358	-0.37918266	PITX2
38406_f_at	1	0.45374885	-0.7714325	-5.3581	-0.32554763	PTGDS
39533_at	1	0.4538573	-0.7712432	-5.3583	-0.16234572	SLC7A6
40753_at	1	0.45407198	-0.7708686	-5.3585	-0.18411039	SNCB
41420_at	1	0.45409691	0.7708251	-5.3585	0.35379408	IGFBP5
32134_at	1	0.45412887	-0.7707693	-5.3586	-0.23304328	TES
1452_at	1	0.45417255	0.7706931	-5.3586	0.16971176	LMO4
36318_at	1	0.45433195	0.7704151	-5.3588	0.59021615	SLC6A15
34507_s_at	1	0.45442953	0.7702449	-5.3589	0.31430771	LMTK2
35567_at	1	0.4544679	0.770178	-5.359	0.25607254	C20orf194
37132_at	1	0.45446794	0.7701779	-5.359	0.1772141	INVS
35518_at	1	0.45447749	-0.7701612	-5.359	-0.40241255	PPP1R3A
35687_at	1	0.454607	-0.7699354	-5.3592	-0.19953024	CMC4
35827_at	1	0.45481303	-0.7695763	-5.3594	-0.14274351	SEC31A
698_f_at	1	0.45504911	-0.7691649	-5.3597	-0.20323289	ZNF284///ZNF223///ZNF222
41359_at	1	0.45509229	-0.7690896	-5.3597	-0.19433877	PKP3
40399_r_at	1	0.45524645	0.7688211	-5.3599	0.35410008	MEOX2
954_s_at	1	0.45524679	0.7688205	-5.3599	0.17382099	PPP1CA
38307_at	1	0.45528147	0.7687601	-5.36	0.19612975	NCDN
32395_r_at	1	0.45535364	-0.7686344	-5.36	-0.22967529	SNORA21///RPL23
34380_at	1	0.45540586	0.7685434	-5.3601	0.17830802	STOML2
37168_at	1	0.45551754	0.7683489	-5.3602	0.45381584	LAMP3
41078_at	1	0.45562641	0.7681594	-5.3604	0.17560393	ZC3H3
567_s_at	1	0.45566346	0.7680949	-5.3604	0.15227789	PML
923_at	1	0.45572586	-0.7679862	-5.3605	-0.30821435	UBL4A
41846_at	1	0.45590637	-0.7676721	-5.3607	-0.15184461	CRX
34045_at	1	0.45593022	0.7676305	-5.3607	0.28029338	CT62
34311_at	1	0.45618086	0.7671944	-5.361	0.20987913	GLRX
38811_at	1	0.45632977	0.7669354	-5.3612	0.1659636	ATIC
32323_at	1	0.45637296	0.7668603	-5.3613	0.52206938	TRH
37172_at	1	0.4563859	0.7668378	-5.3613	0.17562348	CPB2
36455_at	1	0.45644396	0.7667368	-5.3614	0.31774886	COL9A3
150_at	1	0.45659871	-0.7664677	-5.3615	-0.24616948	MAGI1
39318_at	1	0.45668282	-0.7663215	-5.3616	-0.19366946	TCL1A
36783_f_at	1	0.45668801	-0.7663125	-5.3616	-0.17342698	ZNF117
31880_at	1	0.45673117	-0.7662374	-5.3617	-0.13816656	UBXN8
39422_at	1	0.45680843	-0.7661031	-5.3618	-0.22229802	LOC101930416///LOC101929792///LOC100996724///PDE4DIP
37673_at	1	0.45724346	-0.7653472	-5.3623	-0.1975487	NSMAF
37301_at	1	0.45736471	0.7651366	-5.3624	0.37605489	PRKCB
39674_r_at	1	0.45745739	-0.7649756	-5.3626	-0.18200525	ECM2
34255_at	1	0.45748817	0.7649222	-5.3626	0.13770646	DGAT1
1172_at	1	0.45752751	0.7648539	-5.3626	0.19281647	SAT1
35232_f_at	1	0.45760659	0.7647165	-5.3627	0.19208972	CETN3
36807_at	1	0.45776315	0.7644447	-5.3629	0.22628439	FAM155B
513_at	1	0.45780755	0.7643677	-5.363	0.18483475	MAP2K5
38367_s_at	1	0.45786119	0.7642746	-5.363	0.33292021	C4BPB
32319_at	1	0.45792742	0.7641596	-5.3631	0.51229383	TNFSF4
38326_at	1	0.45826295	-0.7635774	-5.3635	-0.84951995	G0S2
33675_at	1	0.4583118	-0.7634927	-5.3636	-0.36981168	POU3F1
1814_at	1	0.45833903	0.7634454	-5.3636	0.21845404	TGFBR2
36993_at	1	0.45834701	0.7634316	-5.3636	0.20121013	PDGFRB
35071_s_at	1	0.45842598	-0.7632946	-5.3637	-0.31946588	GMDS
39325_at	1	0.45845118	-0.7632509	-5.3637	-0.4211568	LEFTY1///LEFTY2
32177_s_at	1	0.45849009	-0.7631835	-5.3638	-0.17758915	RASA4B///RASA4CP///RASA4
39834_at	1	0.45851134	-0.7631466	-5.3638	-0.44760684	CHRNE
39351_at	1	0.45852795	0.7631178	-5.3638	0.18018008	CD59
382_at	1	0.45853792	0.7631005	-5.3638	0.19578129	PPP4C
35587_at	1	0.45855647	0.7630683	-5.3639	0.33504736	
33610_at	1	0.45869597	-0.7628265	-5.364	-0.30531182	CLDN8
38255_at	1	0.45880683	-0.7626343	-5.3642	-0.39835279	NGDN
39962_at	1	0.45882761	0.7625983	-5.3642	0.24196518	CDC42BPA
34810_at	1	0.45897992	0.7623343	-5.3644	0.21552303	COQ9
41287_s_at	1	0.45911864	0.7620939	-5.3645	0.20041232	CALM1
40378_at	1	0.45924167	0.7618807	-5.3647	0.27484117	SH3GL2
38046_at	1	0.45924452	0.7618758	-5.3647	0.19264508	IK
39867_at	1	0.45933981	0.7617107	-5.3648	0.18572719	TUFM
33942_s_at	1	0.45936706	0.7616635	-5.3648	0.21182695	STXBP1
38263_at	1	0.45938022	0.7616407	-5.3648	0.48607008	RYR2
39510_r_at	1	0.45939938	-0.7616075	-5.3649	-0.38269076	MIR4680///PDCD4
36991_at	1	0.45941692	0.7615772	-5.3649	0.15876561	SRSF4
31642_at	1	0.45947965	0.7614685	-5.365	0.51972009	RASAL2
32174_at	1	0.45967562	0.7611292	-5.3652	0.23276284	SLC9A3R1
37252_at	1	0.45968228	0.7611176	-5.3652	0.14387501	SNAPC2
36200_at	1	0.4597101	0.7610695	-5.3652	0.19574644	EHMT2
40310_at	1	0.4597598	-0.7609834	-5.3653	-0.42941974	TLR2
35555_r_at	1	0.46010545	-0.7603852	-5.3657	-0.21479293	ZIC2
36308_at	1	0.46023129	0.7601674	-5.3658	0.2555065	ZIC1
2078_s_at	1	0.46031516	0.7600223	-5.3659	0.21804943	MYCN
35223_at	1	0.46032695	0.7600019	-5.366	0.18159513	HPS5
1997_s_at	1	0.46034589	0.7599692	-5.366	0.2068864	BAX
32614_at	1	0.46034839	0.7599649	-5.366	0.41481325	SV2B
31393_r_at	1	0.4603743	0.75992	-5.366	0.18668564	UTF1
41676_at	1	0.46040568	0.7598658	-5.366	0.22576663	LINC00667
1337_s_at	1	0.46041959	-0.7598417	-5.3661	-0.14650362	RARA
371_at	1	0.4605737	0.7595752	-5.3662	0.13720217	IRF3
32902_at	1	0.46058896	-0.7595488	-5.3663	-0.2020453	SCTR
210_at	1	0.46060262	-0.7595252	-5.3663	-0.22650289	PLCB2
35135_at	1	0.46062854	0.7594803	-5.3663	0.15845023	CCDC130
1509_at	1	0.46066638	-0.7594149	-5.3664	-0.44526828	MMP16
41116_at	1	0.46069286	0.7593691	-5.3664	0.23239517	TSR3
40611_s_at	1	0.46071273	-0.7593348	-5.3664	-0.54140894	ZFR
36769_at	1	0.46071496	-0.7593309	-5.3664	-0.39480387	RBBP5
40722_at	1	0.4607317	-0.759302	-5.3664	-0.37494377	EFCAB11
40985_g_at	1	0.46078273	0.7592137	-5.3665	0.28601885	TUBGCP4
31777_at	1	0.46083344	0.7591261	-5.3665	0.34814171	MUSK
38531_at	1	0.46089999	0.759011	-5.3666	0.20526585	OCEL1
35720_at	1	0.46102226	0.7587997	-5.3668	0.19151859	WDR47
38960_at	1	0.46104532	0.7587599	-5.3668	0.28707324	INPP5J
465_at	1	0.46114371	0.7585898	-5.3669	0.15608694	KAT5
37190_at	1	0.46135219	-0.7582296	-5.3672	-0.19206054	WASF1
36449_s_at	1	0.46160973	-0.7577848	-5.3675	-0.28212282	PYY
40384_at	1	0.46164395	-0.7577257	-5.3675	-0.32158408	NPHP1
35495_at	1	0.46168128	0.7576613	-5.3675	0.28993757	GTF2A1
38529_at	1	0.46188625	-0.7573074	-5.3678	-0.21262831	ACACB
37421_f_at	1	0.46212072	-0.7569027	-5.3681	-0.2435765	HLA-F
41035_at	1	0.46214344	0.7568635	-5.3681	0.21027872	TBKBP1
40270_at	1	0.46228639	0.7566168	-5.3683	0.15662951	CDK13
188_at	1	0.46237306	-0.7564673	-5.3684	-0.15064237	EFNB1
39738_at	1	0.46259522	-0.7560841	-5.3686	-0.19961077	MYH9
41463_at	1	0.46270634	-0.7558925	-5.3687	-0.1669547	C1orf216
38003_s_at	1	0.46303292	0.7553295	-5.3691	0.16160382	DGKZ
33322_i_at	1	0.46316546	-0.7551011	-5.3693	-0.17729645	SFN
37534_at	1	0.46319233	-0.7550548	-5.3693	-0.55231021	CXADR
34067_at	1	0.46322025	0.7550067	-5.3693	0.1902056	TMPRSS6
32183_at	1	0.46328259	0.7548992	-5.3694	0.18529799	SRSF11
37537_at	1	0.46328483	-0.7548954	-5.3694	-0.17966996	TRIM23
34018_at	1	0.46338948	-0.7547151	-5.3695	-0.29932077	COL19A1
40639_at	1	0.46360649	0.7543413	-5.3698	0.16833784	SCO2
984_g_at	1	0.46366624	-0.7542384	-5.3699	-0.32496955	MAPK12
39069_at	1	0.46370448	-0.7541725	-5.3699	-0.19601434	AEBP1
33641_g_at	1	0.46373864	0.7541137	-5.3699	0.23928503	AIF1
36202_at	1	0.46380567	0.7539983	-5.37	0.31871261	PKIA
32471_at	1	0.46386136	0.7539024	-5.3701	0.4146553	TSHR
41143_at	1	0.4639057	0.7538261	-5.3701	0.17149117	CALM3///CALM2///CALM1
488_at	1	0.46393812	0.7537702	-5.3702	0.17692153	ITSN1
39986_at	1	0.46394436	-0.7537595	-5.3702	-0.15910383	METTL21B
40395_at	1	0.46409952	-0.7534924	-5.3704	-0.20590524	PLXNA2
38649_at	1	0.46414183	0.7534196	-5.3704	0.18190264	FNDC3A
33052_at	1	0.46414614	0.7534122	-5.3704	0.19635862	LOC100652777///PLA2G10
36401_at	1	0.46426261	0.7532118	-5.3706	0.41683937	FRMPD1
34346_at	1	0.46430909	0.7531318	-5.3706	0.1789122	PRKAG1
39527_at	1	0.46432045	0.7531122	-5.3706	0.20498976	PAIP2B
40089_at	1	0.46438294	0.7530047	-5.3707	0.19786735	WBSCR22
39412_at	1	0.46449259	0.7528161	-5.3708	0.1662785	TRIM26
1051_g_at	1	0.46461809	0.7526002	-5.371	0.4917379	MLANA
36808_at	1	0.46465555	-0.7525358	-5.371	-0.26081838	PTPN22
35543_at	1	0.46477894	-0.7523236	-5.3712	-0.41030553	RPGRIP1
777_at	1	0.46477916	-0.7523232	-5.3712	-0.14970143	GDI2
35581_at	1	0.46478784	-0.7523083	-5.3712	-0.46785003	TET1
36524_at	1	0.46487036	-0.7521664	-5.3713	-0.27124047	LOC101930241///ARHGEF4
41515_at	1	0.46493446	0.7520562	-5.3713	0.43146275	RBBP7
34330_at	1	0.46502113	0.7519072	-5.3714	0.18100858	COX7A2L
111_at	1	0.46515871	0.7516707	-5.3716	0.16818078	RABGGTA
38990_at	1	0.46521647	-0.7515715	-5.3717	-0.13839183	FBXO9
34708_at	1	0.46527153	0.7514768	-5.3717	0.18298925	FCN3
832_at	1	0.46537316	0.7513022	-5.3718	0.17770256	UBE2D2
39448_r_at	1	0.46538794	0.7512768	-5.3719	0.15051044	LRRC23
156_s_at	1	0.46544129	0.7511852	-5.3719	0.22076439	GPR19
36635_at	1	0.46546899	-0.7511376	-5.372	-0.14530886	ATP11B
36879_at	1	0.46548947	0.7511024	-5.372	0.37396263	TYMP
1790_s_at	1	0.4655451	-0.7510068	-5.372	-0.20672284	CDK10
39963_at	1	0.46556369	-0.7509749	-5.3721	-0.16670274	ZKSCAN4
1689_at	1	0.46560658	0.7509012	-5.3721	0.27309813	DCHS1
32816_at	1	0.46565974	0.7508099	-5.3722	0.16206258	SGTA
37401_g_at	1	0.46566696	0.7507975	-5.3722	0.17854388	TRAK1
34620_at	1	0.46577728	0.750608	-5.3723	0.30409965	PAX5
36169_at	1	0.46583473	0.7505094	-5.3724	0.2337659	NDUFA1
34625_at	1	0.46600129	0.7502234	-5.3726	0.24599793	LALBA
36563_at	1	0.46602226	0.7501874	-5.3726	0.30728793	COPG2IT1
39988_at	1	0.46623598	0.7498206	-5.3728	0.38357601	TAP2
40942_g_at	1	0.46630286	0.7497058	-5.3729	0.27954617	VAPB
39878_at	1	0.46655349	0.7492757	-5.3732	0.2198398	PCDH9
39680_at	1	0.46663329	0.7491389	-5.3733	0.57829711	STATH
33724_at	1	0.46668685	0.749047	-5.3734	0.16663785	BRCA1
33293_at	1	0.46685897	0.7487518	-5.3736	0.33377242	FAIM2
35656_at	1	0.46692809	-0.7486333	-5.3736	-0.15653647	RNF6
40717_at	1	0.46711914	-0.7483057	-5.3739	-0.45445096	CTSV
35679_s_at	1	0.46713468	0.7482791	-5.3739	0.36521791	DPP6
33029_at	1	0.46728359	0.7480239	-5.374	0.17319242	ALOX12B
35124_at	1	0.46732388	0.7479548	-5.3741	0.18332703	ALOX12
37919_at	1	0.46733018	-0.747944	-5.3741	-0.21975828	SLCO2A1
37464_at	1	0.46735251	-0.7479058	-5.3741	-0.19525934	PEX13
826_at	1	0.467415	-0.7477987	-5.3742	-0.20708371	DDX3X
34682_at	1	0.4675859	-0.7475058	-5.3744	-0.1673945	
36982_at	1	0.46761813	0.7474506	-5.3744	0.187434	USP14
510_g_at	1	0.4676558	-0.7473861	-5.3745	-0.22428201	SMAD4
39742_at	1	0.46767325	-0.7473562	-5.3745	-0.23286378	TANK
32114_s_at	1	0.46788725	-0.7469897	-5.3747	-0.60227353	SPECC1L-ADORA2A///ADORA2A
36111_s_at	1	0.46788789	-0.7469886	-5.3747	-0.18670724	MIR636///SRSF2
38195_at	1	0.4680211	0.7467605	-5.3749	0.28846342	PHF14
33179_at	1	0.46802542	-0.7467531	-5.3749	-0.18408317	PPP1R2
489_at	1	0.4680576	-0.746698	-5.3749	-0.18471496	MUTYH
35558_at	1	0.46806784	0.7466805	-5.3749	0.3495329	UGP2
34483_at	1	0.46811034	-0.7466077	-5.375	-0.43042292	SIGLEC6
41163_at	1	0.46820862	-0.7464395	-5.3751	-0.29273905	TMED3
32181_at	1	0.46853586	0.7458794	-5.3755	0.17642049	FLOT2
39253_s_at	1	0.46855928	0.7458394	-5.3755	0.1742355	RALA
35821_at	1	0.46864585	0.7456913	-5.3756	0.21730941	HDAC3
34541_at	1	0.46867005	0.7456499	-5.3756	0.17251494	CDR2L
34631_at	1	0.46877206	0.7454754	-5.3758	0.26631407	EYA4
32460_at	1	0.46880959	0.7454112	-5.3758	0.18060959	GABRB2
38319_at	1	0.46887389	0.7453012	-5.3759	0.33661213	CD3D
31967_at	1	0.46925192	0.7446548	-5.3763	0.35248887	NPHS1
34249_at	1	0.46925823	0.744644	-5.3763	0.25348975	EPM2A
1420_s_at	1	0.46925877	0.7446431	-5.3763	0.20252737	MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2
39668_at	1	0.46926455	-0.7446332	-5.3763	-0.29211458	TFAP2B
34846_at	1	0.46949604	0.7442376	-5.3766	0.157192	CAMK2B
36968_s_at	1	0.46953518	0.7441707	-5.3766	0.13955235	EXOSC8
41002_at	1	0.46968701	0.7439113	-5.3768	0.1656816	SLC16A5
40007_at	1	0.46973033	-0.7438373	-5.3768	-0.32445805	IKZF1
35463_at	1	0.4697712	-0.7437675	-5.3769	-0.52858047	HESX1
34428_at	1	0.46988	0.7435816	-5.377	0.1608348	KCNJ8
39272_g_at	1	0.47002793	0.743329	-5.3772	0.1497525	RAB4B-EGLN2///MIA-RAB4B///RAB4B
39172_at	1	0.47007919	0.7432414	-5.3772	0.21804993	ADO
33001_s_at	1	0.47010908	0.7431904	-5.3773	0.2936296	TGM5
38957_at	1	0.47017338	0.7430806	-5.3774	0.21948274	DCLK1
2060_at	1	0.47017989	-0.7430695	-5.3774	-0.18522186	BCL2
31506_s_at	1	0.4703656	-0.7427525	-5.3776	-0.34169385	DEFA1B///DEFA3///DEFA1
31516_f_at	1	0.47048634	0.7425464	-5.3777	0.18349043	BTF3P11
37086_at	1	0.47060698	0.7423405	-5.3778	0.58470597	LYZL6
41195_at	1	0.4707146	-0.7421569	-5.378	-0.19332578	LPP
39416_at	1	0.47079794	0.7420147	-5.3781	0.20092097	P2RX5-TAX1BP3///TAX1BP3
33123_at	1	0.47080841	0.7419968	-5.3781	0.21775554	THAP11
34186_at	1	0.470952	-0.7417519	-5.3782	-0.33129672	PCBP4
31849_at	1	0.47107148	-0.7415482	-5.3784	-0.17329249	VWA8
35500_at	1	0.47111064	0.7414814	-5.3784	0.16258424	BRAP
36553_at	1	0.47112428	0.7414581	-5.3784	0.16911169	ASMTL
34811_at	1	0.47117306	0.7413749	-5.3785	0.14661171	ATP5G3
38548_at	1	0.47119101	0.7413443	-5.3785	0.40284903	CYP2C8
39401_at	1	0.47122168	-0.741292	-5.3785	-0.17906407	ATXN7L3B
33269_at	1	0.47125707	0.7412317	-5.3786	0.17447777	PIGQ
1900_at	1	0.47131469	0.7411335	-5.3786	0.23702637	RB1
40970_at	1	0.47131531	0.7411324	-5.3786	0.21930118	RFXAP
37185_at	1	0.47134595	-0.7410802	-5.3787	-1.10510882	SERPINB2
37327_at	1	0.47162953	0.7405968	-5.379	0.17968312	EGFR
36765_at	1	0.47163217	0.7405923	-5.379	0.17787963	SPEF1
34106_at	1	0.47164765	-0.740566	-5.379	-0.17450399	GNA12
35345_at	1	0.47173659	-0.7404144	-5.3791	-0.21974059	HMGCS2
31940_s_at	1	0.47180053	-0.7403055	-5.3792	-0.37609116	RFPL1
38341_at	1	0.47180685	-0.7402947	-5.3792	-0.14385316	STAU2
37277_at	1	0.47186399	-0.7401974	-5.3793	-0.32406913	NAIP
33509_at	1	0.47186644	-0.7401932	-5.3793	-0.52212752	GRM1
41583_at	1	0.47186865	0.7401894	-5.3793	0.17154054	FEN1
34627_at	1	0.47190472	0.740128	-5.3793	0.20648805	KRT35
41597_s_at	1	0.47200689	-0.7399539	-5.3794	-0.29067373	LOC102724364///LOC100996517///SEC22B
35698_at	1	0.47207308	0.7398412	-5.3795	0.28602983	CFI
32002_at	1	0.4725261	0.7390699	-5.38	0.17483174	GFRA3
35784_at	1	0.47258418	0.738971	-5.3801	0.20797809	VAMP3
31496_g_at	1	0.47274879	0.7386909	-5.3803	0.40146301	XCL2///XCL1
1594_at	1	0.47302374	-0.7382231	-5.3806	-0.22202877	POLR2C
701_s_at	1	0.47307272	-0.7381398	-5.3806	-0.4323295	INSL3
35803_at	1	0.47308706	0.7381154	-5.3807	0.25566207	RND3
40873_at	1	0.47314509	-0.7380167	-5.3807	-0.17679354	DVL3
40404_s_at	1	0.47327313	0.737799	-5.3809	0.15599244	CDC16
31941_s_at	1	0.47336831	0.7376371	-5.381	0.36681181	RFPL2///RFPL3///RFPL1
38613_at	1	0.47340009	0.7375831	-5.381	0.15372307	ZNHIT1
504_at	1	0.4734164	0.7375554	-5.381	0.13971814	UBE2D3
35826_at	1	0.47347411	0.7374572	-5.3811	0.1854954	SUPT5H
41870_at	1	0.47356211	-0.7373076	-5.3812	-0.32086667	PDPN
37823_at	1	0.47371337	-0.7370506	-5.3814	-0.84151626	CCL8
38522_s_at	1	0.47372943	0.7370233	-5.3814	0.37495828	CD22
33979_at	1	0.47402946	-0.7365135	-5.3817	-0.4332108	RNASE3
1054_at	1	0.47424655	-0.7361447	-5.382	-0.16333851	RFC4
38312_at	1	0.47439711	0.7358891	-5.3821	0.30247234	OLFML2A
40450_at	1	0.47441268	0.7358626	-5.3821	0.18042869	POLE
41358_at	1	0.47453596	-0.7356533	-5.3823	-0.14153186	CNNM2
39717_g_at	1	0.47456716	0.7356003	-5.3823	0.14340492	MRPL33
36432_at	1	0.47473844	-0.7353096	-5.3825	-0.19533491	MCCC2
40811_at	1	0.47478764	0.7352261	-5.3826	0.22925108	ZNF451
31692_at	1	0.47488073	-0.7350681	-5.3827	-0.19595149	HSPA1L///HSPA1B///HSPA1A
36445_at	1	0.47499585	-0.7348728	-5.3828	-0.34425532	CCL23
1095_s_at	1	0.47501709	-0.7348367	-5.3828	-0.48714988	HGF
37337_at	1	0.4750533	0.7347753	-5.3829	0.14517508	SNRPG
31631_f_at	1	0.47513841	0.7346309	-5.383	0.47845968	PTTG2
41569_at	1	0.4752208	0.7344912	-5.383	0.17261227	DNAJC9
34894_r_at	1	0.47527096	0.7344061	-5.3831	0.18739682	PRSS22
39196_i_at	1	0.47540841	0.734173	-5.3833	0.19041497	LRIG1
31634_at	1	0.47541635	-0.7341595	-5.3833	-0.1846765	PRH1
37977_at	1	0.47561563	-0.7338216	-5.3835	-0.19416171	LOC102725292///DTX2
38578_at	1	0.47563633	0.7337865	-5.3835	0.35422142	CD27
160030_at	1	0.47564462	0.7337725	-5.3835	0.22631144	GHR
41169_at	1	0.47572679	-0.7336332	-5.3836	-0.23556687	PLAUR
38044_at	1	0.4757764	0.7335491	-5.3837	0.21286606	FAM107A
38308_g_at	1	0.47579648	0.7335151	-5.3837	0.14442246	NCDN
31531_g_at	1	0.47597836	-0.7332068	-5.3839	-0.16043411	ACACB
34497_at	1	0.47609253	-0.7330134	-5.384	-0.48721892	TAF1B
35465_at	1	0.47622309	0.7327922	-5.3842	0.19522615	SLC25A40
37557_at	1	0.4763191	0.7326296	-5.3843	0.16618048	SLC4A2
39590_at	1	0.47632849	-0.7326137	-5.3843	-0.2111446	APBA2
35673_at	1	0.47634398	-0.7325874	-5.3843	-0.1782539	ARHGEF5
35546_at	1	0.47640458	0.7324848	-5.3844	0.38790908	SMC1A
771_s_at	1	0.47642678	0.7324472	-5.3844	0.1682678	CD7
34753_at	1	0.47645774	-0.7323947	-5.3844	-0.1830167	VAMP7
41184_s_at	1	0.4764909	0.7323386	-5.3845	0.23836611	PSMB8
31965_at	1	0.47664826	-0.7320721	-5.3846	-0.26155706	ADGRE2
1954_at	1	0.47670918	0.731969	-5.3847	0.18796059	KDR
32490_at	1	0.47687737	-0.7316843	-5.3849	-0.19262077	CEACAM4
37876_at	1	0.47688675	-0.7316684	-5.3849	-0.16664797	PRKD3
36346_at	1	0.47688874	-0.7316651	-5.3849	-0.18748928	RGR
AFFX-HUMGAPDH/M33197_5_st	1	0.47700317	0.7314714	-5.385	0.36756279	GAPDH
37586_at	1	0.47722327	-0.7310989	-5.3853	-0.26223651	ZNF142
39359_s_at	1	0.47723243	0.7310835	-5.3853	0.31029865	NCOR2
1421_at	1	0.47728489	-0.7309947	-5.3853	-0.53814643	CAMK4
31945_s_at	1	0.47734435	0.7308941	-5.3854	0.541126	SH2D1A
37544_at	1	0.47736738	-0.7308552	-5.3854	-0.26417986	NFIL3
39202_at	1	0.47783692	-0.7300612	-5.386	-0.32161369	TRAF3IP1
39757_at	1	0.47790361	-0.7299484	-5.386	-0.22399782	SDC2
40674_s_at	1	0.47791614	0.7299272	-5.3861	0.15461039	HOXC6
33407_at	1	0.47796437	0.7298457	-5.3861	0.21210013	DIP2C
39132_at	1	0.47820235	-0.7294435	-5.3864	-0.15044123	SMARCA5
32280_at	1	0.47832378	0.7292384	-5.3865	0.3981166	GAD2
35216_at	1	0.47838768	0.7291304	-5.3866	0.16845501	ME3
36368_at	1	0.47844348	0.7290361	-5.3866	0.28599778	
AFFX-HUMISGF3A/M97935_3_at	1	0.47860807	-0.7287581	-5.3868	-0.1736433	STAT1
34850_at	1	0.47876105	0.7284998	-5.387	0.17021699	UBE2E3
39809_at	1	0.4788798	0.7282993	-5.3871	0.12974743	HBP1
1418_at	1	0.47913058	0.727876	-5.3874	0.20171113	NOS2
37382_at	1	0.47914553	0.7278508	-5.3874	0.15006549	LOC101929876///LOC100996747///RPS26
34853_at	1	0.47926553	-0.7276482	-5.3875	-0.16879832	LOC100506718///FLRT2
32373_at	1	0.4795395	-0.727186	-5.3878	-0.20886909	SLC17A2
36899_at	1	0.47963159	-0.7270307	-5.3879	-0.15970771	SATB1
1394_at	1	0.47969676	0.7269208	-5.388	0.16631874	RHOA
36732_at	1	0.4797454	0.7268387	-5.3881	0.18002132	ABCC10
36901_at	1	0.47982775	-0.7266999	-5.3882	-0.16277187	TMF1
1091_at	1	0.47998218	0.7264395	-5.3883	0.15392083	PRKAR1B
32421_at	1	0.48007288	0.7262866	-5.3884	0.44091936	AKAP5
33728_at	1	0.48008878	-0.7262598	-5.3885	-0.22523352	BSN
1657_at	1	0.48011651	0.726213	-5.3885	0.56473223	PTPRR
32650_at	1	0.48011829	0.72621	-5.3885	0.16934869	TAGLN3
40260_g_at	1	0.48021514	0.7260468	-5.3886	0.18940775	RBFOX2
36616_at	1	0.48045245	-0.7256469	-5.3889	-0.13943081	DAZAP2
33154_at	1	0.48067551	0.7252711	-5.3891	0.18485774	PSMB4
41593_at	1	0.48067797	-0.725267	-5.3891	-0.19045613	SOCS1
37171_at	1	0.48070624	-0.7252193	-5.3891	-0.45513526	KIF23
33645_at	1	0.48082288	-0.7250229	-5.3893	-0.29085201	GM2A
41844_at	1	0.48108758	-0.7245772	-5.3895	-0.43445998	YIPF4
33777_at	1	0.48111093	0.7245379	-5.3896	0.1834432	TBXAS1
32371_at	1	0.48111723	-0.7245273	-5.3896	-0.21402691	SUSD5
33097_at	1	0.48118879	0.7244068	-5.3897	0.13600837	CEBPE
36237_at	1	0.48130718	0.7242075	-5.3898	0.21046588	SLC22A6
37525_at	1	0.48139916	-0.7240527	-5.3899	-0.3066089	EPPIN-WFDC6///EPPIN
38140_at	1	0.48144486	0.7239758	-5.3899	0.25923232	EXTL1
32994_at	1	0.48154869	0.7238011	-5.3901	0.46096461	ASB4
1060_g_at	1	0.48162668	-0.7236699	-5.3901	-0.17299094	NTRK3
33248_at	1	0.48166325	0.7236084	-5.3902	0.21437062	HOXA11
41573_at	1	0.48181132	-0.7233593	-5.3903	-0.1909467	SP3
41282_s_at	1	0.48185297	0.7232892	-5.3904	0.17671965	RER1
34479_at	1	0.48192094	0.7231749	-5.3905	0.24731645	PIK3R3
39023_at	1	0.48193423	0.7231525	-5.3905	0.16031077	IDH1
33969_at	1	0.48200537	-0.7230329	-5.3906	-0.15089761	IFNW1
34953_i_at	1	0.48202934	-0.7229926	-5.3906	-0.49221384	PDE5A
32841_at	1	0.482116	0.7228469	-5.3907	0.16391721	CNBP
931_at	1	0.4821277	0.7228272	-5.3907	0.75951509	GPR183
39954_r_at	1	0.48221852	-0.7226745	-5.3908	-0.44209304	ZNF623
39677_at	1	0.48223311	0.72265	-5.3908	0.15635565	GINS1
37656_at	1	0.48227608	0.7225777	-5.3908	0.17593944	SCAP
37692_at	1	0.48248363	0.7222289	-5.3911	0.17621588	DBI
40515_at	1	0.48250298	0.7221964	-5.3911	0.24972509	EIF2B2
34374_g_at	1	0.48259473	0.7220422	-5.3912	0.20527587	HUWE1
247_s_at	1	0.48274165	0.7217953	-5.3914	0.30903471	CYP21A1P///CYP21A2
