ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
210141_s_at	0.594217	2.13E-01	1.2956418	-5.41517	0.3853415	INHA
217010_s_at	0.594217	2.13E-01	1.2955499	-5.41528	0.4476942	CDC25C
218793_s_at	0.594217	2.13E-01	-1.2954615	-5.41539	-0.2563916	SCML1
205682_x_at	0.594217	2.13E-01	-1.2953891	-5.41547	-0.1657594	APOM
59375_at	0.594217	2.13E-01	-1.2953383	-5.41553	-0.2053116	MYO15B
209014_at	0.594354	2.13E-01	1.2950747	-5.41585	0.258143	MAGED1
219923_at	0.594354	2.13E-01	1.2950342	-5.4159	0.2547539	TRIM45
221514_at	0.594415	2.13E-01	-1.2948899	-5.41607	-0.1500387	UTP14A
220119_at	0.594416	2.13E-01	1.2948092	-5.41617	0.3933665	EPB41L4A
214697_s_at	0.594533	2.13E-01	-1.2946064	-5.41641	-0.2386951	PTBP3
207181_s_at	0.594646	2.14E-01	-1.2942546	-5.41683	-0.260455	CASP7
219713_at	0.594646	2.14E-01	1.2941772	-5.41692	0.3912868	SHPK
206036_s_at	0.594646	2.14E-01	-1.2940786	-5.41704	-0.2368286	REL
213498_at	0.594646	2.14E-01	1.2939236	-5.41722	0.6256131	CREB3L1
217704_x_at	0.594646	2.14E-01	-1.2937768	-5.4174	-0.8506603	
218084_x_at	0.594646	2.14E-01	-1.2937658	-5.41741	-0.1457635	FXYD5
220274_at	0.594646	2.14E-01	-1.2936677	-5.41753	-0.2327525	IQCA1
201026_at	0.594646	2.14E-01	1.2936362	-5.41757	0.1910654	EIF5B
212594_at	0.594646	2.14E-01	1.2935906	-5.41762	0.243863	MIR4680///PDCD4
203239_s_at	0.594646	2.14E-01	-1.2935825	-5.41763	-0.2100574	CNOT3
206618_at	0.594646	2.14E-01	-1.2935411	-5.41768	-0.2977161	IL18R1
214579_at	0.594646	2.14E-01	1.2935364	-5.41768	0.4694097	NIPAL3
206160_at	0.594794	2.14E-01	-1.2932989	-5.41797	-0.4194401	APOBEC2
210539_at	0.594875	2.14E-01	-1.2930784	-5.41823	-0.1839626	TTLL5
205592_at	0.594875	2.14E-01	-1.2930552	-5.41826	-0.1908785	SLC4A1
220345_at	0.595089	2.14E-01	1.2927483	-5.41862	0.6001837	LRRTM4
217759_at	0.595139	2.14E-01	1.2925658	-5.41884	0.1691085	TRIM44
208479_at	0.595139	2.14E-01	1.2925366	-5.41888	0.4722505	KCNA1
208986_at	0.595191	2.14E-01	1.2923669	-5.41908	0.1576561	TCF12
212879_x_at	0.595191	2.14E-01	-1.2922136	-5.41926	-0.2751257	PIAS4
219885_at	0.595191	2.14E-01	-1.2921628	-5.41932	-0.2592343	SLFN12
222171_s_at	0.595191	2.14E-01	1.2921034	-5.41939	0.7916345	PKNOX2
215967_s_at	0.595191	2.14E-01	-1.2920223	-5.41949	-0.8646514	LY9
221104_s_at	0.595191	2.14E-01	1.2920042	-5.41951	0.3802767	NIPSNAP3B
205480_s_at	0.595191	2.14E-01	1.2917774	-5.41978	0.1610188	UGP2
203054_s_at	0.595191	2.14E-01	1.2917624	-5.4198	0.1930702	TCTA
220711_at	0.595191	2.14E-01	1.2916182	-5.41997	0.2185072	
212026_s_at	0.595191	2.14E-01	1.2915833	-5.42001	0.2520011	EXOC7
220399_at	0.595191	2.14E-01	1.2915103	-5.4201	0.2823915	LINC00115
206396_at	0.595191	2.15E-01	1.2914613	-5.42016	0.4213975	SLC1A1
215993_at	0.595191	2.15E-01	1.2914541	-5.42017	0.4867634	
212847_at	0.595355	2.15E-01	-1.2911505	-5.42053	-0.3962049	FUBP1
216169_at	0.595355	2.15E-01	1.291122	-5.42056	0.7421972	
213849_s_at	0.595664	2.15E-01	-1.2907141	-5.42105	-0.2928386	PPP2R2B
AFFX-r2-Bs-phe-3_at	0.595671	2.15E-01	-1.2905519	-5.42124	-0.5744501	
207199_at	0.595671	2.15E-01	1.2905487	-5.42125	0.3432525	TERT
207840_at	0.595717	2.15E-01	-1.2904206	-5.4214	-0.2969809	CD160
201403_s_at	0.595965	2.15E-01	1.2900774	-5.42181	0.1297449	MGST3
212054_x_at	0.596004	2.15E-01	1.2899573	-5.42195	0.1785871	TBC1D9B
201942_s_at	0.596241	2.15E-01	-1.2896254	-5.42235	-0.268315	CPD
208100_x_at	0.596254	2.15E-01	-1.2895333	-5.42245	-0.4431349	SEMA6C
213933_at	0.596301	2.15E-01	1.2894044	-5.42261	0.4735489	PTGER3
210089_s_at	0.596383	2.15E-01	1.2892386	-5.42281	0.712077	LAMA4
207464_at	0.596533	2.15E-01	-1.2889993	-5.42309	-0.2375884	AHCYL1
207255_at	0.596573	2.15E-01	-1.2887825	-5.42335	-0.3555225	LEPROT///LEPR
219482_at	0.596573	2.15E-01	1.2887447	-5.42339	0.9426949	SETD4
213124_at	0.596573	2.15E-01	-1.2887209	-5.42342	-0.1485066	ZNF473
214757_at	0.596775	2.16E-01	-1.2883427	-5.42387	-0.370461	PMS2P2
211875_x_at	0.596775	2.16E-01	1.2882878	-5.42394	0.2716732	PCDHGA10
201298_s_at	0.596775	2.16E-01	-1.288224	-5.42401	-0.2853354	MOB1A
205623_at	0.596775	2.16E-01	1.2881271	-5.42413	0.545163	ALDH3A1
207642_at	0.596775	2.16E-01	-1.2880824	-5.42418	-0.248402	HCRT
214213_x_at	0.596775	2.16E-01	-1.2880326	-5.42424	-0.2821375	LMNA
208113_x_at	0.596795	2.16E-01	-1.287888	-5.42441	-0.1589434	PABPC3
202788_at	0.596795	2.16E-01	-1.2877942	-5.42452	-0.1905831	MAPKAPK3
213657_s_at	0.596795	2.16E-01	-1.2876981	-5.42464	-0.2071686	
205543_at	0.596795	2.16E-01	1.2876959	-5.42464	0.19729	HSPA4L
217014_s_at	0.596844	2.16E-01	-1.2874763	-5.4249	-0.3042968	AZGP1P1///AZGP1
208936_x_at	0.596844	2.16E-01	-1.2873593	-5.42504	-0.1626477	LGALS8
218279_s_at	0.596844	2.16E-01	1.2873332	-5.42507	0.4932639	HIST2H2AA4///HIST2H2AA3
219980_at	0.596844	2.16E-01	-1.287329	-5.42508	-0.2360735	ABHD18
217464_at	0.596899	2.16E-01	-1.2871228	-5.42532	-0.2891554	
45749_at	0.596899	2.16E-01	-1.2869791	-5.42549	-0.1935078	FAM65A
205429_s_at	0.596899	2.16E-01	1.2869703	-5.4255	0.5795344	MPP6
215962_at	0.596899	2.16E-01	-1.2869008	-5.42559	-1.01058	
200098_s_at	0.596899	2.16E-01	-1.2868765	-5.42561	-0.1158132	ANAPC5
206016_at	0.596929	2.16E-01	-1.2865774	-5.42597	-0.1351365	CCDC22
217234_s_at	0.596929	2.16E-01	-1.2865432	-5.42601	-0.2673709	EZR
209856_x_at	0.596929	2.16E-01	-1.2863094	-5.42629	-0.2525717	ABI2
217440_at	0.596929	2.16E-01	-1.2862252	-5.42639	-0.910073	
201446_s_at	0.596929	2.16E-01	-1.2861963	-5.42642	-0.1987778	TIA1
218463_s_at	0.596929	2.16E-01	-1.2861356	-5.42649	-0.1384131	MUS81
205672_at	0.596929	2.16E-01	1.286132	-5.4265	0.230058	XPA
201009_s_at	0.596929	2.16E-01	1.2861131	-5.42652	0.1870229	TXNIP
208743_s_at	0.596929	2.16E-01	-1.2860284	-5.42662	-0.2406856	YWHAB
47571_at	0.596929	2.16E-01	-1.285747	-5.42696	-0.1866251	ZNF236
202408_s_at	0.596929	2.16E-01	-1.2857315	-5.42697	-0.1276364	PRPF31
207976_at	0.596929	2.16E-01	-1.2856204	-5.42711	-0.294667	KLHL18
220469_at	0.596929	2.16E-01	1.2856048	-5.42712	0.5640552	COPE
213794_s_at	0.596929	2.17E-01	-1.2855636	-5.42717	-0.1376567	NGDN
208032_s_at	0.596929	2.17E-01	-1.2855543	-5.42718	-0.812059	GRIA3
214217_at	0.596929	2.17E-01	-1.2855367	-5.42721	-0.6776857	GRM5
214852_x_at	0.596929	2.17E-01	1.285507	-5.42724	0.4346516	VPS13A
200783_s_at	0.597029	2.17E-01	-1.2852614	-5.42753	-0.255716	STMN1
219384_s_at	0.597029	2.17E-01	1.2852436	-5.42755	0.1902524	ADAT1
219138_at	0.59703	2.17E-01	-1.2851647	-5.42765	-0.3688867	RPL14
216042_at	0.597222	2.17E-01	-1.2848814	-5.42798	-0.7490346	TNFRSF25
216803_at	0.597245	2.17E-01	1.2847781	-5.42811	0.861361	PDLIM5
210102_at	0.597253	2.17E-01	1.2846915	-5.42821	0.2692786	VWA5A
202845_s_at	0.597426	2.17E-01	1.2843883	-5.42857	0.2493841	RALBP1
32032_at	0.597426	2.17E-01	-1.2843502	-5.42861	-0.1716191	TSSK2///DGCR14
203430_at	0.597473	2.17E-01	1.2841661	-5.42883	0.2021707	HEBP2
220860_at	0.597473	2.17E-01	-1.2841431	-5.42886	-0.3093672	PURG
218035_s_at	0.597577	2.17E-01	-1.2838966	-5.42915	-0.3228643	RBM47
212621_at	0.597577	2.17E-01	-1.2838748	-5.42918	-0.1467311	NEMP1
208112_x_at	0.597773	2.17E-01	-1.2835887	-5.42952	-0.2068815	EHD1
218980_at	0.59786	2.17E-01	1.2833845	-5.42976	0.7726566	FHOD3
212312_at	0.59786	2.17E-01	-1.2833392	-5.42981	-0.2252374	BCL2L1
221281_at	0.59801	2.17E-01	-1.2831012	-5.43009	-0.4808692	SRC
218940_at	0.598016	2.17E-01	-1.2830159	-5.4302	-0.2886805	VCPKMT
200599_s_at	0.598115	2.17E-01	-1.282832	-5.43041	-0.1966065	MIR3652///HSP90B1
220732_at	0.598417	2.18E-01	-1.2823458	-5.43099	-0.327898	PREX2
213581_at	0.598417	2.18E-01	1.2823333	-5.431	0.2038127	PDCD2
216756_at	0.598417	2.18E-01	1.2822757	-5.43107	0.6774146	
221609_s_at	0.598504	2.18E-01	-1.2820846	-5.4313	-0.2797313	WNT6
218925_s_at	0.598504	2.18E-01	1.2820261	-5.43137	0.7761436	C11orf1
31861_at	0.598556	2.18E-01	-1.2818922	-5.43153	-0.1519867	IGHMBP2
204471_at	0.598634	2.18E-01	1.2817309	-5.43172	0.5305349	GAP43
219446_at	0.598668	2.18E-01	1.2816169	-5.43185	0.1338048	RIC8B
217603_at	0.598709	2.18E-01	-1.2813935	-5.43212	-0.3052589	ATP6V0A2
1294_at	0.598709	2.18E-01	-1.2813496	-5.43217	-0.1585709	MIR5193///UBA7
208841_s_at	0.598709	2.18E-01	-1.2812632	-5.43227	-0.1721581	G3BP2
218047_at	0.598709	2.18E-01	1.2812597	-5.43228	0.1602086	OSBPL9
221725_at	0.598842	2.18E-01	1.280998	-5.43259	0.1605813	WASF2
213317_at	0.598842	2.18E-01	1.2809075	-5.43269	0.8690925	CLIC5
217096_at	0.598842	2.18E-01	-1.2808823	-5.43272	-0.5545585	PCLO
217333_at	0.598847	2.18E-01	-1.2807988	-5.43282	-0.2779894	
215976_at	0.598891	2.18E-01	-1.2806136	-5.43304	-0.7173793	
204626_s_at	0.598891	2.18E-01	-1.2805957	-5.43306	-0.2304381	ITGB3
208035_at	0.599057	2.18E-01	-1.2802842	-5.43343	-0.257945	GRM6
216377_x_at	0.599057	2.18E-01	-1.2801898	-5.43354	-0.2863846	ALPPL2
211123_at	0.599057	2.18E-01	-1.2801846	-5.43355	-0.2824685	SLC5A5
202323_s_at	0.59916	2.18E-01	1.2799905	-5.43378	0.2238637	ACBD3
216502_at	0.59916	2.18E-01	1.2799177	-5.43386	0.2729006	ISG20L2
212485_at	0.599366	2.19E-01	-1.2796212	-5.43422	-0.1572904	GPATCH8
219441_s_at	0.599369	2.19E-01	1.2794748	-5.43439	0.4063427	LRRK1
201606_s_at	0.599369	2.19E-01	1.2794611	-5.4344	0.22008	PWP1
212001_at	0.599437	2.19E-01	-1.2792396	-5.43467	-0.221047	SUGP2
204298_s_at	0.599437	2.19E-01	1.2791119	-5.43482	0.5938278	LOX
211319_at	0.599437	2.19E-01	-1.2790997	-5.43483	-0.3817776	RAE1
211444_at	0.599437	2.19E-01	-1.2790011	-5.43495	-0.2782101	
206542_s_at	0.599437	2.19E-01	1.278915	-5.43505	0.1911767	SMARCA2
AFFX-r2-Ec-bioB-5_at	0.599437	2.19E-01	-1.2788923	-5.43508	-0.2324887	
214675_at	0.599437	2.19E-01	1.2787769	-5.43521	0.3747861	NUP188
201645_at	0.599437	2.19E-01	1.2787628	-5.43523	0.3539432	TNC
207442_at	0.599565	2.19E-01	-1.278483	-5.43556	-0.4598167	CSF3
215580_at	0.599565	2.19E-01	-1.2784703	-5.43558	-0.2605158	MCM3AP
211164_at	0.599583	2.19E-01	1.2783629	-5.4357	0.6658016	EPHA3
208947_s_at	0.599583	2.19E-01	1.2782943	-5.43578	0.278408	UPF1
209195_s_at	0.59961	2.19E-01	1.278187	-5.43591	0.2378037	ADCY6
207463_x_at	0.599683	2.19E-01	-1.2779791	-5.43616	-0.3124828	PRSS3
202843_at	0.599683	2.19E-01	-1.2779529	-5.43619	-0.4176334	DNAJB9
209529_at	0.599763	2.19E-01	-1.2777897	-5.43638	-0.7111005	PLPP2
215872_at	0.599864	2.19E-01	-1.2776049	-5.4366	-0.3334851	
209249_s_at	0.600082	2.19E-01	-1.2772702	-5.43699	-0.1214903	GHITM
215832_x_at	0.600082	2.19E-01	-1.277217	-5.43706	-0.2872134	PICALM
217073_x_at	0.600292	2.19E-01	-1.2769099	-5.43742	-0.365359	APOA1
202894_at	0.600292	2.20E-01	-1.2768311	-5.43751	-0.260873	EPHB4
219573_at	0.600292	2.20E-01	1.2766628	-5.43771	0.1582406	CARMIL1
206178_at	0.600292	2.20E-01	-1.2766154	-5.43777	-0.3352326	PLA2G5
210550_s_at	0.600292	2.20E-01	-1.2765735	-5.43782	-0.4589806	RASGRF1
217536_x_at	0.600292	2.20E-01	-1.2765105	-5.43789	-0.8932566	
203030_s_at	0.600292	2.20E-01	1.2763719	-5.43805	0.6456493	PTPRN2
215851_at	0.600292	2.20E-01	-1.2763043	-5.43813	-0.3504436	MECOM
212888_at	0.600292	2.20E-01	-1.2762656	-5.43818	-0.1828037	DICER1
204544_at	0.600292	2.20E-01	-1.2762126	-5.43824	-0.3256059	HPS5
215476_at	0.600296	2.20E-01	-1.2761296	-5.43834	-0.1902049	
220068_at	0.600398	2.20E-01	-1.2759434	-5.43856	-0.6374867	VPREB3
213977_s_at	0.600569	2.20E-01	1.2756838	-5.43887	0.4412385	CIZ1
209588_at	0.600572	2.20E-01	-1.2756022	-5.43896	-0.2181589	EPHB2
202471_s_at	0.600643	2.20E-01	1.2754355	-5.43916	0.1373332	IDH3G
215198_s_at	0.600643	2.20E-01	1.2753707	-5.43924	0.275774	CALD1
220112_at	0.600783	2.20E-01	-1.2750783	-5.43958	-0.2728332	ANKRD55
218331_s_at	0.600783	2.20E-01	-1.275038	-5.43963	-0.1813268	FAM208B
220676_at	0.600783	2.20E-01	-1.274918	-5.43977	-0.7327574	ADAMTS8
202202_s_at	0.600783	2.20E-01	1.2748746	-5.43982	0.2399531	LAMA4
220487_at	0.600783	2.20E-01	1.2748314	-5.43987	0.5048994	SNTG2
214336_s_at	0.601023	2.20E-01	1.2744995	-5.44026	0.313146	COPA
208331_at	0.601293	2.20E-01	-1.2741346	-5.44069	-0.2921371	BPY2
207295_at	0.601518	2.21E-01	-1.2738177	-5.44107	-0.4189858	SCNN1G
211941_s_at	0.601531	2.21E-01	1.2737258	-5.44117	0.161573	PEBP1
201873_s_at	0.601783	2.21E-01	-1.2733287	-5.44164	-0.1759898	ABCE1
218823_s_at	0.601783	2.21E-01	1.2731937	-5.4418	0.2170828	KCTD9
207496_at	0.601783	2.21E-01	1.2731655	-5.44183	0.272158	MS4A2
221941_at	0.601783	2.21E-01	-1.2731468	-5.44186	-0.415378	PAOX
202337_at	0.601898	2.21E-01	-1.2729464	-5.44209	-0.1467112	PMF1
200810_s_at	0.601968	2.21E-01	1.2727943	-5.44227	0.2061248	CIRBP
208954_s_at	0.601974	2.21E-01	-1.2726895	-5.4424	-0.1996707	LARP4B
204314_s_at	0.601974	2.21E-01	1.2725099	-5.44261	0.3068807	CREB1
52940_at	0.601974	2.21E-01	-1.2725019	-5.44262	-0.209515	SIGIRR
214135_at	0.601974	2.21E-01	1.2723797	-5.44276	0.379266	CLDN18
209817_at	0.601974	2.21E-01	1.2723329	-5.44282	0.1992752	PPP3CB
213963_s_at	0.601974	2.21E-01	-1.2722875	-5.44287	-0.57254	SAP30
64432_at	0.601974	2.21E-01	-1.2722428	-5.44292	-0.2687786	MAPKAPK5-AS1
221562_s_at	0.6021	2.21E-01	1.2720304	-5.44317	0.4316789	SIRT3
200013_at	0.602102	2.21E-01	1.2718754	-5.44335	0.1345118	RPL24
204707_s_at	0.602102	2.21E-01	-1.271787	-5.44346	-0.4076913	MAPK4
209698_at	0.602102	2.21E-01	-1.2717754	-5.44347	-0.4293488	CCHCR1
57532_at	0.602102	2.21E-01	-1.2716715	-5.44359	-0.1836522	DVL2
221745_at	0.602102	2.21E-01	1.2716193	-5.44366	0.2140993	DCAF7
219599_at	0.602102	2.21E-01	1.2715605	-5.44372	0.214851	EIF4B
207640_x_at	0.602159	2.21E-01	-1.2714227	-5.44389	-0.5174079	NTN3
205479_s_at	0.602224	2.21E-01	-1.2712755	-5.44406	-0.2390205	PLAU
213628_at	0.602247	2.21E-01	1.2711506	-5.44421	0.2695153	CLCC1
208605_s_at	0.602247	2.21E-01	-1.2710954	-5.44427	-0.3245424	NTRK1
212081_x_at	0.602553	2.22E-01	1.2706929	-5.44475	0.2610378	PRRC2A
214400_at	0.602633	2.22E-01	1.270464	-5.44501	0.6852351	INSL3
200634_at	0.602633	2.22E-01	1.2704522	-5.44503	0.2126456	PFN1
52837_at	0.603176	2.22E-01	1.2696938	-5.44592	0.4666196	KIAA1644
207944_at	0.603176	2.22E-01	1.2696214	-5.446	0.3841826	OCM2
210811_s_at	0.603176	2.22E-01	-1.2695102	-5.44614	-0.560817	DDX49
209759_s_at	0.603176	2.22E-01	1.2694752	-5.44618	0.2644884	ECI1
200822_x_at	0.603176	2.22E-01	-1.2694722	-5.44618	-0.1826701	TPI1
212123_at	0.603176	2.22E-01	1.2693402	-5.44634	0.1911534	TCTN3
200825_s_at	0.603176	2.22E-01	-1.269224	-5.44647	-0.2114864	HYOU1
205786_s_at	0.603176	2.22E-01	-1.2691424	-5.44657	-0.3408127	ITGAM
202185_at	0.603176	2.22E-01	-1.2690473	-5.44668	-0.1648277	PLOD3
205770_at	0.603176	2.22E-01	-1.2689585	-5.44678	-0.2816291	GSR
209771_x_at	0.603176	2.22E-01	-1.2689224	-5.44683	-0.4048894	CD24
213799_s_at	0.603176	2.22E-01	1.2689036	-5.44685	0.2364759	PTPRA
206325_at	0.603176	2.22E-01	-1.2688656	-5.44689	-0.496482	SERPINA6
207341_at	0.603219	2.22E-01	1.2687418	-5.44704	0.5615836	PRTN3
213494_s_at	0.603281	2.22E-01	-1.2685502	-5.44726	-0.1726533	YY1
221250_s_at	0.603281	2.22E-01	-1.2683822	-5.44746	-0.1691833	MXD3
205399_at	0.603281	2.22E-01	1.2682838	-5.44758	0.2510091	DCLK1
207982_at	0.603281	2.22E-01	1.2682536	-5.44761	0.3251472	HIST1H1T
215986_at	0.603281	2.22E-01	-1.2682227	-5.44765	-0.548654	
218551_at	0.603281	2.22E-01	-1.2682097	-5.44766	-0.2463038	MIIP
214250_at	0.603645	2.23E-01	1.2675902	-5.44839	0.4345179	NUMA1
47773_at	0.603645	2.23E-01	-1.2673948	-5.44862	-0.21966	FBXO42
203041_s_at	0.603645	2.23E-01	1.2673474	-5.44868	0.253164	LAMP2
217874_at	0.603645	2.23E-01	1.2673357	-5.44869	0.1979198	SUCLG1
216809_at	0.603645	2.23E-01	-1.2673332	-5.44869	-0.2436118	CYLC1
219111_s_at	0.603645	2.23E-01	-1.2672461	-5.44879	-0.1446822	DDX54
219103_at	0.603645	2.23E-01	1.2672434	-5.4488	0.2264417	ASAP3
220705_s_at	0.603645	2.23E-01	1.267202	-5.44885	0.630824	ADAMTS7
216893_s_at	0.603763	2.23E-01	1.2669999	-5.44908	0.7987285	COL4A3
202912_at	0.603767	2.23E-01	-1.2669109	-5.44919	-0.2509842	ADM
213727_x_at	0.603767	2.23E-01	1.2668124	-5.4493	0.1843622	MPPE1
213779_at	0.603767	2.23E-01	1.2667534	-5.44937	0.3522527	EMID1
205549_at	0.603767	2.23E-01	-1.2666849	-5.44945	-0.5647927	PCP4
211739_x_at	0.603781	2.23E-01	-1.2665925	-5.44956	-0.2662982	GH1///CSHL1///CSH2///CSH1
213548_s_at	0.60396	2.23E-01	-1.2663247	-5.44988	-0.2483504	CDV3
201729_s_at	0.604163	2.23E-01	-1.2660327	-5.45022	-0.1478	KIAA0100
219432_at	0.604228	2.23E-01	1.2658859	-5.45039	0.8512903	EVC
212526_at	0.604302	2.23E-01	1.2657299	-5.45057	0.2452011	SPG20
205263_at	0.604505	2.23E-01	-1.2654376	-5.45092	-0.177606	BCL10
219195_at	0.604735	2.24E-01	1.2651167	-5.45129	0.7305885	PPARGC1A
212559_at	0.604787	2.24E-01	-1.2649382	-5.4515	-0.2401932	PRKAR1B
203857_s_at	0.604787	2.24E-01	1.2648543	-5.4516	0.2024498	MIR7110///PDIA5
207151_at	0.604787	2.24E-01	1.2648067	-5.45165	0.6744861	ADCYAP1R1
201702_s_at	0.604787	2.24E-01	1.2647512	-5.45172	0.5615932	PPP1R10
219431_at	0.604833	2.24E-01	-1.2645986	-5.4519	-0.2295509	ARHGAP10
201920_at	0.604833	2.24E-01	-1.2645245	-5.45199	-0.2560675	SLC20A1
210014_x_at	0.604833	2.24E-01	1.2642678	-5.45229	0.1654786	IDH3B
211887_x_at	0.604833	2.24E-01	1.2642598	-5.4523	0.4557296	MSR1
47553_at	0.604833	2.24E-01	1.2642586	-5.4523	0.4931847	WHRN
202093_s_at	0.604833	2.24E-01	1.2641403	-5.45244	0.1293628	PAF1
201128_s_at	0.604833	2.24E-01	-1.2641014	-5.45248	-0.1852956	ACLY
203709_at	0.604833	2.24E-01	1.2640344	-5.45256	0.5655955	PHKG2
218058_at	0.604833	2.24E-01	-1.2640044	-5.45259	-0.1553239	CXXC1
206964_at	0.604904	2.24E-01	-1.2638511	-5.45277	-0.55659	NAT8B
210716_s_at	0.60517	2.24E-01	1.2634927	-5.45319	0.190103	CLIP1
201377_at	0.60522	2.24E-01	-1.2633625	-5.45335	-0.2447124	UBAP2L
209233_at	0.605247	2.24E-01	-1.2632559	-5.45347	-0.1440216	EMG1
201586_s_at	0.605368	2.24E-01	-1.2630504	-5.45371	-0.183333	SFPQ
203943_at	0.605406	2.24E-01	1.2629333	-5.45385	0.1938051	KIF3B
206404_at	0.605609	2.24E-01	1.2626405	-5.45419	0.6934759	FGF9
219473_at	0.605619	2.24E-01	-1.2625523	-5.45429	-0.2264739	GDAP2
216452_at	0.605721	2.25E-01	1.2622948	-5.4546	0.1836899	TRPM3
216456_at	0.605721	2.25E-01	-1.2622894	-5.4546	-0.5175827	
221470_s_at	0.605863	2.25E-01	-1.2620621	-5.45487	-0.3696305	IL37
215738_at	0.606363	2.25E-01	-1.261423	-5.45561	-0.1542156	LINC00563
216967_at	0.606363	2.25E-01	1.2613793	-5.45567	0.4255497	GAP43
208684_at	0.606496	2.25E-01	1.2611602	-5.45592	0.1368421	COPA
215477_at	0.606496	2.25E-01	-1.2610118	-5.4561	-0.4494717	
212872_s_at	0.606496	2.25E-01	-1.2610061	-5.4561	-0.148817	MED20
203832_at	0.606534	2.25E-01	1.2608884	-5.45624	0.2652137	SNRPF
201594_s_at	0.606544	2.25E-01	-1.2607508	-5.4564	-0.2225649	PPP4R1
200923_at	0.606544	2.25E-01	-1.2607227	-5.45643	-0.2601273	LGALS3BP
207735_at	0.606737	2.25E-01	-1.2604416	-5.45676	-0.2199245	RNF125
214398_s_at	0.60678	2.25E-01	-1.2603189	-5.4569	-0.2191327	IKBKE
221382_at	0.606822	2.25E-01	-1.2601501	-5.4571	-0.5466618	
217112_at	0.606822	2.25E-01	1.2600693	-5.4572	0.6586862	PDGFB
218704_at	0.606822	2.25E-01	-1.2599472	-5.45734	-0.4421144	RNF43
211851_x_at	0.606822	2.25E-01	-1.2599141	-5.45738	-0.5620816	BRCA1
201879_at	0.606822	2.25E-01	1.2598158	-5.45749	0.117651	ARIH1
210726_at	0.606822	2.25E-01	-1.2598093	-5.4575	-0.6303697	CYP3A4
222220_s_at	0.606833	2.26E-01	1.259607	-5.45774	0.1914671	TSNAXIP1
210475_at	0.606833	2.26E-01	-1.2595797	-5.45777	-0.5243802	POU3F1
204427_s_at	0.606833	2.26E-01	1.2594924	-5.45787	0.2366169	TMED2
217492_s_at	0.606833	2.26E-01	-1.2594887	-5.45787	-0.1633318	PTENP1///PTEN
202076_at	0.606858	2.26E-01	-1.2593842	-5.458	-0.1725538	BIRC2
218721_s_at	0.607113	2.26E-01	1.2590224	-5.45842	0.2458983	C1orf27
211740_at	0.607113	2.26E-01	-1.2589608	-5.45849	-0.6698868	ICA1
202119_s_at	0.607128	2.26E-01	1.2588515	-5.45862	0.1354443	CPNE3
203070_at	0.607128	2.26E-01	1.2587901	-5.45869	0.4038673	SEMA3B
217286_s_at	0.607239	2.26E-01	1.2585022	-5.45903	0.1561121	NDRG3
206907_at	0.607239	2.26E-01	-1.2584011	-5.45914	-0.4135777	TNFSF9
213712_at	0.607239	2.26E-01	-1.258362	-5.45919	-0.6403951	ELOVL2
219872_at	0.607239	2.26E-01	-1.2582788	-5.45929	-0.2643948	FAM198B
202352_s_at	0.607239	2.26E-01	-1.2581866	-5.45939	-0.1646553	PSMD12
206218_at	0.607239	2.26E-01	-1.2580706	-5.45953	-0.3301125	MAGEB2
202617_s_at	0.607239	2.26E-01	1.2580593	-5.45954	0.4383292	MECP2
217829_s_at	0.607239	2.26E-01	1.2580538	-5.45955	0.1820717	USP39
217083_at	0.60744	2.26E-01	-1.2576621	-5.46001	-0.2988294	IGHV3-75
218207_s_at	0.60744	2.26E-01	1.2576448	-5.46003	0.7452572	STMN3
221708_s_at	0.60744	2.26E-01	-1.2575003	-5.46019	-0.2049061	UNC45A
208580_x_at	0.60744	2.26E-01	1.2574202	-5.46029	0.6259258	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I
212476_at	0.60744	2.26E-01	-1.2574042	-5.46031	-0.1858855	ACAP2
220951_s_at	0.60744	2.26E-01	-1.2573619	-5.46036	-0.1969935	A1CF
206025_s_at	0.60744	2.26E-01	-1.2571212	-5.46064	-0.5376618	TNFAIP6
217210_at	0.60744	2.26E-01	-1.2571135	-5.46065	-1.0134256	
221996_s_at	0.60744	2.26E-01	-1.2569331	-5.46086	-0.5636014	CLTB
208293_x_at	0.60744	2.26E-01	-1.2568317	-5.46097	-0.7598272	CSHL1
205095_s_at	0.60744	2.27E-01	1.2567362	-5.46109	0.2379664	ATP6V0A1
214333_x_at	0.60744	2.27E-01	1.256561	-5.46129	0.1406324	IDH3G
220687_at	0.60744	2.27E-01	-1.2565259	-5.46133	-0.523271	LOC101927550
214257_s_at	0.60744	2.27E-01	1.2564748	-5.46139	0.1614104	SEC22B
212672_at	0.60744	2.27E-01	-1.2564716	-5.46139	-0.2950046	ATM
204807_at	0.60744	2.27E-01	-1.2563037	-5.46159	-0.2551264	TMEM5
208213_s_at	0.60744	2.27E-01	1.2562754	-5.46162	0.5093367	KCNAB1
217837_s_at	0.60744	2.27E-01	1.2562694	-5.46163	0.1697281	RNF103-CHMP3///CHMP3
210985_s_at	0.60744	2.27E-01	-1.2562507	-5.46165	-0.3524184	SP100
