	idx	beta	pval	cilb	ciub	i2	tau2
ENY2	17847	44.9844439543745	0.235436783727948	-119.295549890497	29.3266619817478	0	0
ACTB.2	22228	-329.507288831722	0.237274065448125	-216.953423214012	875.968000877456	2.80423511856343e-11	8.41697209602536e-08
TRIM33.3	14190	-9.25350984775979	0.238122336002369	-6.1204441530106	24.6274638485302	70.768627542192	128.96543559783
SATB2.1	14964	-3.85609383813873	0.238256033235291	-2.55231750407477	10.2645051803522	55.4718587180341	18.0334707518633
PAK2	5489	-2.63448395124086	0.239020402370022	-1.75087651627366	7.01984441875538	0	0
SMARCE1.1	11376	31.3499703109184	0.239135196214523	-83.5478673569138	20.8479267350769	0	0
PADI1	20326	17.1601304070415	0.239147136354516	-45.7325813124138	11.4123204983308	0	0
SIN3B	8845	11.3086700481852	0.239224325429743	-30.1412492658734	7.52390916950305	7.05382907573445e-07	3.1022218091856e-06
CIR1	9061	-6.64158191524978	0.241078835273441	-4.46250605129718	17.7456698817967	0	0
IKBKAP.1	2019	-15.9047774670993	0.241691694625973	-10.7211363791309	42.5306913133295	7.46808666592125	77.9607571540006
MSL1	12093	-146.983646595125	0.242686852242769	-99.5996900254832	393.566983215732	70.8475869502199	33164.4349445425
USP46.1	3397	8.0610057462821	0.243185694608826	-21.5986696291424	5.47665813657823	0	0
WDR77.1	949	-13.4887108154997	0.243285413443431	-9.16904182595125	36.1464634569506	0	0
INO80B	21453	24.3687879447759	0.243337776642369	-65.3069712198369	16.569395330285	75.5403008475362	962.532615015275
PRPF31.2	13759	2.5741845766303	0.244059595358143	-6.90529485508483	1.75692570182423	0	0
ARID4B...RBM34.1	14318	-7.75232913060215	0.245490363884076	-5.33071115473729	20.8353694159416	16.1301816159642	24.6049583753061
NCOA2.2	12252	-75.593969227876	0.247972996611407	-52.6525027258781	203.84044118163	82.3384543241468	10341.6957757783
PAGR1	17665	27.0630392539217	0.248719317491772	-73.0484426595337	18.9223641516903	46.9583794519875	862.614587188179
HMGN2	8164	237.081560163162	0.249566058791729	-640.650862764949	166.487742438625	52.2669039294285	66931.9740488751
CHAF1A.1	3503	0.803652359941499	0.249617384029445	-2.17180845710993	0.564503737226931	0	0
CREBBP.1	11204	8.44918488942269	0.249893775275026	-22.8416680793998	5.94329830055439	28.487570523852	51.5674626715227
KAT2A	1710	18.9427049279751	0.251053145053559	-51.2890864459493	13.4036765899992	0	0
UBE2A	1426	-20.8750577956183	0.251987685984073	-14.8413265965207	56.5914421877574	0	0
KDM4B.2	11881	-47.402215987887	0.254079826108856	-34.0594088068359	128.86384078261	76.0572434376282	3711.66045046283
SPOP.1	8422	174.057756025882	0.257362523334925	-475.252155825892	127.136643774128	91.9640875679892	64682.4580706906
SRCAP.1	14427	6.93829073069788	0.257764028315851	-18.9546364297162	5.07805496832043	0	0
SUPT7L.1	1365	11.9451158707162	0.261824572776881	-32.8097670179342	8.91953527650173	0	0
ATXN7.1	9450	-12.2231535468154	0.262102311028736	-9.13958164459746	33.5858887382283	0	0
PPP4C	8427	-27.3398811104985	0.263609716903804	-20.5939087162573	75.2736709372543	0	0
CDY1B...CDY2B...CDY2A...CDY1	7167	5.93154083883798	0.264301802126611	-16.3461270573894	4.48304537971346	0	0
INO80B.WBP1...INO80B.1	22174	4.76481954178302	0.267554273933031	-13.1879911002981	3.65835201673206	0	0
PHF2.1	12111	16.2868330209181	0.268030848055199	-45.1071252236642	12.533459181828	0	0
NASP.1	1498	-69.7588010632641	0.26821858222958	-53.731004714968	193.248606841496	72.5657778251847	8504.51244232256
TDRKH	20416	-15.1205199886487	0.26829133212284	-11.6504952315737	41.891535208871	77.9646573937721	429.646539723328
WDR77	948	24.9647696384143	0.268766408214472	-69.2090070996931	19.2794678228645	8.79376367518214	184.510163984449
RBBP7	620	35.5068255210084	0.268812486159109	-98.4404579289901	27.4268068869733	0	0
CBX3	58	-84.4717246320816	0.270600285949034	-65.8090785273058	234.752527791469	12.4161271270575	2369.11226524795
CHD2	2988	9.34095766474617	0.274055919008256	-26.0793420391014	7.39742670960906	35.2322590941513	77.9274529319167
PHF10	18490	22.8036081316484	0.274322660796406	-63.6889014781065	18.0816852148097	3.32727282653933e-08	1.38440852332616e-06
SMARCA5.1	12633	-17.3069904592448	0.275269279896722	-13.7845067147737	48.3984876332633	20.7851126004403	221.921027797535
KDM5B.3	10643	31.1927152842022	0.275619676815547	-87.2704202249605	24.8849896565562	20.4187648692353	749.693185472191
CUL4A.1	952	-13.6536248402474	0.276283624593708	-10.9265803019576	38.2338299824524	2.48915837378944e-08	2.70494979816515e-07
ACTR5	18987	-8.66129856262422	0.276384298363657	-6.93464247926389	24.2572396045123	0	0
NIPBL	6634	-24.8667618622872	0.277661595098356	-20.0287108746368	69.7622345992111	71.8984373271899	1078.76580051126
HDAC2	1361	65.9272190593154	0.278050261671039	-185.051237221643	53.1967991030126	66.9968990437692	7232.63656235824
BAZ2B	2609	-64.9015108672859	0.278723860146809	-52.5336215135879	182.33664324816	73.7585738684233	7514.65432157266
TOP2B	11374	-26.2470951604688	0.280376315669529	-21.4088408142962	73.9030311352337	0	0
HUWE1.3	14049	2.03095585904978	0.281720871880561	-5.7288122331982	1.66690051509865	4.1073328466406e-06	1.81668490922662e-06
ANP32E	7612	-17.6627806567211	0.282275192816258	-14.533735775676	49.8592970891183	59.4110046133995	486.760609774104
SFPQ.3	21128	28.4516811538862	0.283074045676246	-80.4008400455034	23.497477737731	0	0
BUB1.4	15649	-2.58231609759997	0.283538646144546	-2.137217684252	7.30184987945194	7.08092318029408e-06	1.91346123603961e-06
OGT	7084	-46.2591010961857	0.285410283715362	-38.6148964035693	131.133098595941	45.4894947593361	2792.66392185652
GADD45B.1	8798	498.738706688653	0.287195248164824	-1417.19668978691	419.719276409608	82.3329662768897	530141.205249735
JMJD6.2	14607	9.72778798644868	0.290641643261106	-27.7706025252743	8.31502655237695	65.0498692022736	160.592152847603
VDR.3	13072	-6.73083015527149	0.290738692492504	-5.75582700347179	19.2174873140148	0	0
EXOSC4.2	22210	-6.97034402243338	0.290789897317957	-5.96201833905622	19.902706383923	9.6096450058351	20.9599074423348
MBD5	19559	7.04147081880884	0.292377606582134	-20.1488557163362	6.0659140787185	0	0
PHIP.1	12457	-102.623465678115	0.293635615959301	-88.904083974495	294.151015330724	69.1631067501164	19539.5850189893
KDM5C	1911	-18.3361945920514	0.294364094445812	-15.9365670597089	52.6089562438117	6.92753175558179e-08	1.07677023803635e-06
SIRT6	18977	-18.2472756070562	0.295900932566174	-15.9680041165239	52.4625553306362	40.6466348426217	373.805428669582
SETD1B	12536	-30.7595371862808	0.29766884380425	-27.128836416082	88.6479107886437	0	0
ZMYND8.2	8543	17.9615362834751	0.298942418174276	-51.8537366298667	15.9306640629164	0	0
CHD5	13344	5.15463529107889	0.30048916955915	-14.9122616560369	4.60299107387909	77.2746426132189	55.7670901997142
BRD3.1	11932	-19.2941468624979	0.301475110840209	-17.3038780304597	55.8921717554555	0	0
CDYL.1	2628	0.886765523124626	0.30154985463755	-2.56908323382128	0.795552187572025	0	0
PHF21A	2805	-24.7145879319082	0.302584161788903	-22.2728464325276	71.702022296344	54.227275049398	939.34935713718
SYNCRIP	8518	49.4432836860667	0.303048631836612	-143.53531982211	44.6487524499767	38.4264899383624	2992.95661132054
ANP32A.IT1	20074	-4.06481748913628	0.303709388901081	-3.68122872326448	11.810863701537	0	0
CBX3.1	619	-20.8630022853852	0.303761996749036	-18.8985277233891	60.6245322941596	0	0
USP22.1	16327	-1.03523998971711	0.303891237390756	-0.938288478537503	3.00876845797172	0	0
INO80D	19529	6.70921016375523	0.306085849090468	-19.5574763147976	6.13905598728712	0	0
TAF9B.1	20979	-12.2127621479686	0.307337178343711	-11.2354930272281	35.6610173231653	77.1117221011461	306.049612018149
RAD51	4550	-2.14069622689083	0.309161940692806	-1.98492945619281	6.26632190997446	1.4971353127654e-05	2.40835684878752e-06
MYBBP1A	18462	-20.9797705392054	0.311078143783204	-19.6136380638018	61.5731791422125	63.7103184020943	797.741724265135
ZMYM3	7080	-30.1625098795906	0.311999549335993	-28.3096669227637	88.634686681945	58.1952494563995	1568.36781095809
MAX.1	8824	85.3869448726579	0.312120305232559	-250.956941638076	80.1830518927599	67.4262644853025	14218.1557593806
EHMT1	18703	8.24002762512413	0.31260476404238	-24.2339004238839	7.75384517363564	58.942685614911	117.839594853267
ING4.1	22048	-8.87725452789853	0.313516191432191	-8.38595854857847	26.1404676043755	0	0
STK4.1	10529	-2.99161761530594	0.313599660078321	-2.82705537988935	8.81029061050124	0	0
RNF40.1	17007	6.45471918799079	0.31517909001913	-19.0501397565149	6.14070138053332	79.8124591912982	95.5265524474038
KDM6B.2	21980	21.4468674623427	0.315887077167979	-63.3584975723109	20.4647626476256	0	0
POLE3	8323	20.337454692277	0.315906176920026	-60.0826306099006	19.4077212253465	0	0
CHD3	8301	9.2825382778154	0.316403738784055	-27.4419215144648	8.87684495883397	5.68745429391912e-07	4.46446200246533e-06
CHAF1B	4302	0.888764055414228	0.319766986816834	-2.63957423741225	0.862046126583793	0	0
PHC1	17703	13.3175206863551	0.320016511346494	-39.5657429066365	12.9307015339263	1.56357741072427e-07	1.53461522472164e-06
DAXX	1291	-8.5129201422356	0.320559562348682	-8.2844940800446	25.3103343645158	0	0
L3MBTL1.5	15449	3.5561260690286	0.320768698043901	-10.5759902754945	3.46373813743726	0	0
GADD45B.3	12941	13.9582964621518	0.320796092290411	-41.5138135803321	13.5972206560286	18.1254378749013	108.574723101319
UBR2	12141	-21.7393198290561	0.322444804339113	-21.3234331059284	64.8020727640406	63.0409005876569	912.946972754827
GLYR1...SEPT6	11799	-144.664719044709	0.322809339335565	-142.113156488073	431.44259457749	81.9687997098486	50418.6083052207
MSH6	2440	-38.1143395693301	0.323505164722727	-37.550818929157	113.779498067817	82.8540515636115	3631.41694880912
TP53.1	10723	-32.3499985851493	0.324444229759071	-31.9964673532195	96.696464523518	87.9062736560615	2788.82245676357
AURKA.2	7589	-10.2098931311629	0.325886416042877	-10.1589424312054	30.5787286935311	84.6169975839801	266.293930141055
CHTOP	2087	-64.07808925561	0.326267155983925	-63.8589659256028	192.015144436823	77.6919680108961	9485.90344519439
ATAD2	18146	-11.4440758951646	0.326313071560227	-11.407110112603	34.2952619029321	73.1858099141275	287.525776295373
ATM	7941	-53.4531854642039	0.327044820815134	-53.4420949235067	160.348465851914	89.2261584238561	7557.54405358722
PRDM2	2585	13.5888149290109	0.32778914194796	-40.8054714768861	13.6278416188643	46.8024348579397	278.573054566078
CHAF1A.2	13805	-22.1761294248408	0.329559926386896	-22.4027269966218	66.7549858463033	73.0803151651441	1112.00771778447
PARP2.1	13465	-6.98202002857661	0.33032983637292	-7.07572477985696	21.0397648370102	0	0
MINA	12570	-19.5704180144992	0.330477116844217	-19.8450722903047	58.985908319303	32.6557732653071	415.073959222262
RING1.1	21832	24.1859800387291	0.331025368790646	-72.9526276527748	24.5806675753166	0	0
DEK	462	-104.775515040455	0.331232904854227	-106.576021884921	316.127051965831	67.4417438156185	22028.2404062057
HSPA1B...HSPA1A	327	453.87606106781	0.333199405126026	-1373.15918392331	465.407061787687	80.2054001743434	523466.139187384
EXOSC4	18059	10.489142762779	0.334174867831213	-31.7768250136986	10.7985394881406	38.3994479304553	156.810449936932
RB1.1	10945	3.75348721809117	0.3348904413194	-11.3824638253304	3.87548938914801	0	0
MAZ	7343	29.2292721461812	0.33631903343674	-88.8137541185333	30.3552098261709	66.6708644602359	1688.72918262102
SMARCA2.2	6070	77.7277075956513	0.336847499981897	-236.350653838635	80.895238647332	82.1156555585705	15474.7165838385
USP22	104	-40.6788449068515	0.337020462846037	-42.3662972726281	123.723987086331	19.1675469565238	1279.68828640782
KDM3B.1	10332	-54.586682135205	0.338437290174348	-57.1783639724101	166.35172824282	71.6660395085225	6867.99496363632
RARA.3	15672	8.50067359919547	0.341328468530464	-26.010132051565	9.00878485317411	0	0
BUB1.3	15647	-5.53916095818832	0.341399049331766	-5.87192167145255	16.9502435878292	54.3684029852968	56.9027279060413
TRIM16	3868	-21.893426084408	0.341600483755868	-23.2274789355558	67.0143311043718	66.1299345594975	1025.36688775865
MYO1C.1	21777	90.9257820299946	0.341885651575113	-278.428541334738	96.5769772747492	63.0672702843107	17417.646632898
PRMT7	18772	7.7099190574854	0.342090308517904	-23.6156840469165	8.19584593194568	37.677616624658	85.4735096678095
KAT6A	1951	-99.8425033161934	0.343961632577875	-106.935408863179	306.620415495566	78.3215054750389	25421.3311655074
GLYR1.1	20990	17.3179938863302	0.347878253206686	-53.4767068106396	18.8407190379792	59.7581843971328	586.978883195052
NCOA6	8473	-53.7396502464023	0.348328796019028	-58.5697520313236	166.049052524128	83.367099425404	8024.48252776791
NPAS2.1	4987	2.41548157611836	0.350493628801476	-7.48627571871877	2.65531256648206	76.279170312644	14.8499165461479
BRWD1	14195	-11.7040267127328	0.351558631544901	-12.9204922584333	36.3285456838988	66.7379426426613	314.434079132595
HIF1AN	17890	-9.28180597621531	0.352799793886487	-10.2969149813752	28.8605269338058	0.987548232794775	3.44836159266616
BRPF1	4008	-10.8497867946779	0.353431179182806	-12.0664140235905	33.7659876129462	69.4520477184228	279.366684468127
MAP3K7	6379	14.6157561130517	0.353616403039659	-45.4980688250749	16.2665565989714	0	0
MBD4.3	13427	-4.53302605721536	0.356357350728459	-5.09973453621697	14.1657866506477	0	0
NAA60	18025	-12.5641642101156	0.356837411132154	-14.1615720254023	39.2899004456335	0	0
RNF40	6371	-18.3871495872686	0.356845898668211	-20.7255820896384	57.4998812641755	0	0
BRCA1	4058	-7.33990909242844	0.358254327391979	-8.31918731529323	22.9990055001501	73.6524375311528	138.821777019899
CHD9.2	19950	2.29691002355621	0.358315882887899	-7.19780750605109	2.60398745893867	0	0
HMGB1	207	55.8775912191952	0.358556995281334	-175.162960037001	63.4077775986108	0	0
TADA3	10660	0.598128930550092	0.360253352917495	-1.87950795690293	0.68325009580275	0	0
GLYR1.2	21475	32.3075377040413	0.361911302285562	-101.759752385048	37.1446769769656	77.6172524487866	2843.66015350655
NPAS2.3	21933	7.93582738282786	0.363388569462208	-25.0482389454869	9.17658417983114	69.6349815023284	157.268982739976
TAF6L.4	13340	0.930165133720751	0.364120190728744	-2.93898669517429	1.07865642773279	0	0
SF3B3	215	11.0876864397456	0.364423416581206	-35.048236719202	12.8728638397109	0	0
NCOR2.3	14579	6.25381943893542	0.36502515831628	-19.7853247476048	7.277685869734	44.8158176013359	73.9556221366131
BRD2.1	8181	48.4736001288575	0.365280552170568	-153.412707388793	56.4655071310784	45.0868402498447	4068.0230619909
UCHL5.1	19447	-5.29589701370214	0.365679757712687	-6.17858879236125	16.7703828197655	50.4638624633943	51.5877785581195
PRDM4.1	22057	-8.20162489039989	0.368289046271906	-9.66565932609825	26.068909106898	0	0
CTBP2	746	31.7532294099448	0.368463490500096	-100.953013442203	37.4465546223138	0	0
DDB1	8116	-69.0468167497512	0.369310479246009	-81.6932654410764	219.786898940579	69.3376769605498	12164.9729765064
KDM3A	12074	-73.2269722747312	0.369414681078898	-86.6738500045456	233.127794554008	89.1052358128398	17408.7188592328
YY1.1	1429	25.7591907253732	0.371834456628015	-82.2929958340671	30.7746143833206	0	0
ARID4B...RBM34	11976	-22.5126322763531	0.372451807301671	-26.9597694220259	71.985033974732	0	0
SF3B1.1	599	-131.542037783064	0.373051682431125	-157.889775569506	420.973851135634	68.83344693665	42647.6702374379
CHD3.1	8302	-24.7425466117174	0.373673625550202	-29.7693482432366	79.2544414666714	0	0
RRP8	2698	3.48095772471668	0.374459069477632	-11.1626978363987	4.20078238696534	2.11235191084074e-06	1.12335880371525e-06
UBE2E1	11904	-56.7981884594801	0.374801423948682	-68.6333150311863	182.229691950147	0	0
CUL4B.1	1742	-73.3019114357178	0.376086811928739	-89.012318145018	235.616141016454	63.5108403172886	13005.9822142797
TNP2	7257	0.305058647162848	0.376982120398242	-0.981825974471012	0.371708680145317	0	0
TAF12	8956	10.7647339934923	0.377941035776314	-34.6941638348872	13.1646958479025	0	0
FOXP3	20696	1.13951651141762	0.379248037196371	-3.67955446797496	1.40052144513972	29.667145500884	1.5993991751673
BRD8	1755	13.4515067617095	0.380981088878125	-43.5448392909736	16.6418257675546	0	0
HDAC6	6372	-19.703151577328	0.380992430815276	-24.3772346740643	63.7835378287204	0	0
SMARCA4.6	14104	12.089330563103	0.381401802514664	-39.1591466467716	14.9804855205656	0	0
MBD1.1	8093	7.61515385526216	0.383565435617964	-24.7443227211324	9.51401501060812	0	0
CBX8	19119	1.45800216461659	0.383804912168107	-4.73921542677775	1.82321109754458	0	0
KDM2A.2	8483	-17.0599150259605	0.383910124643058	-21.341677718666	55.461507770587	72.75044841182	782.052733384865
KAT7	70	-25.4611548012711	0.386640300110532	-32.181715907545	83.1040255100871	47.5412130600819	1287.12945541718
TRIM28	518	-48.9694974019274	0.388372986401692	-62.3006142607832	160.239609064638	38.5682102381776	3906.58027100598
HCFC1.1	2002	-19.6802158389044	0.390139642301169	-25.2047310979896	64.5651627757985	34.0309883826935	617.70079827452
CTBP2.2	748	36.8923122439744	0.391080992198847	-121.200451964062	47.4158274761136	4.06953957170695e-08	3.40180030584341e-06
NSD1	18448	-22.5520428865896	0.391589266155134	-29.0403361107666	74.1444218839458	85.1730601130982	1698.8726793857
PDP1	17638	-16.0973005224681	0.392240599311019	-20.7792353472545	52.9738363921907	49.0092884529385	521.798195791655
TP53BP1	2579	11.8907072061937	0.394351382797285	-39.2523566614464	15.4709422490591	0	0
ASH1L	17919	11.1546424797236	0.397703875863176	-37.0053517342381	14.696066774791	40.3200020236123	224.970287729654
JADE2	7707	4.64702179506255	0.399776171318396	-15.4638480032065	6.16980441308141	55.0354122197311	50.8585127409692
HUWE1.1	8096	28.5238885889706	0.401911329905492	-95.2203287151991	38.1725515372579	0	0
NCOA2.3	14978	-10.5292246966929	0.404345070447612	-14.2186356964055	35.2770850897913	0	0
EYA1	13986	6.80293004223125	0.406863625521879	-22.878510558703	9.27265047424053	44.4980108467517	96.8342838726268
GADD45G	3648	14.556793289348	0.410388461103942	-49.2147580104196	20.1011714317236	49.2276732092371	484.752501843202
HP1BP3	19997	17.5681097049514	0.412449920122606	-59.5804152828553	24.4441958729524	54.2281768807435	734.355041259608
RBX1	17482	-31.8753101027659	0.416238878122635	-44.9724763221763	108.723096527708	0	0
TNP2.1	16825	-4.92149627773566	0.418938340520015	-7.01266090407852	16.8556534595498	75.7995295992286	81.4152915076543
RUVBL1	1142	-8.9479122035434	0.420284179952085	-12.8128141366883	30.7086385437751	0	0
APEX1	9512	109.397975736648	0.421134178453113	-375.933779816257	157.137828342962	84.8949018942532	45976.9333568824
EED.1	10121	-2.78408802796067	0.421684489577193	-4.00707177238514	9.57524782830647	13.499189154604	9.15616194570372
HMG20B.1	10181	-33.3260081906241	0.423151436444307	-48.2227602754104	114.874776656659	73.2399573626027	3760.01565928907
CDK2	3779	-27.9195726005731	0.423463166423128	-40.4455926595306	96.2847378606769	69.2062821926106	2505.38511898354
SF3B1.2	10626	-118.197228302809	0.423712838078101	-171.381934952544	407.776391558162	58.8981404069951	38558.1708572635
L3MBTL1.1	6349	2.79614990773344	0.424576303145812	-9.65939940440951	4.06709958894263	0	0
PKN1	1689	13.138172222835	0.427568759029565	-45.5955441888656	19.3191997431955	0	0
FBL	11028	123.832332962712	0.42851554700188	-430.383249577778	182.718583652354	69.5663927543928	48115.1820404208
PHF20L1	18970	-2.483301045111	0.432203385751732	-3.71356001055618	8.68016210077818	0	0
WHSC1	8546	-5.94754351229272	0.433000809093398	-8.91977187148923	20.8148588960747	34.2808223527239	78.5237177215516
ZBTB33	14009	-7.45966616484144	0.433186205484307	-11.1950803262142	26.1144126558971	87.9254960221937	229.433743955289
HAT1	2666	-27.9669509823454	0.433478986806056	-42.015887126087	97.9497890907778	64.8995884814644	2474.1142059792
ZNF532	19981	16.974878977504	0.434172024880621	-59.5158909875704	25.5661330325625	8.60263643501024e-09	3.96367718750661e-07
TONSL	6663	1.1600947923603	0.436100743110999	-4.07966322554369	1.75947364082309	36.2935901528952	2.76943204963105
ATR	9388	-8.70380757768515	0.437288389099053	-13.2575487065783	30.6651638619486	53.3767404824715	201.228185045183
RAD54L	4085	1.10893553016906	0.438460504307405	-3.91415791351948	1.69628685318136	0	0
USP21	17732	10.8610483880444	0.438496445572668	-38.3378915342415	16.6157947581527	29.7811747285245	192.544072087833
RSF1	17531	12.8138266931407	0.438938742454213	-45.2622441464349	19.6345907601534	87.3484682934893	696.581875251319
EXOSC1	17734	1.48055887160144	0.439020748274553	-5.2304457705455	2.26932802734262	1.14265104768153e-06	1.59528874539121e-07
CDK17	6000	-13.6219872512573	0.43945297199851	-20.9117179255384	48.1556924280529	79.5451712604392	707.356027648526
IKZF3	20455	2.69028305055919	0.439836591327939	-9.51626134589011	4.13569524477174	6.00078860339955e-06	3.00013112578833e-06
SRCAP	11661	11.8518733595034	0.439949114647586	-41.9306927715864	18.2269460525796	36.8061502289265	290.850425574301
YWHAZ.4	14223	4.44741684420276	0.442320010345566	-15.7932292074639	6.89839551905843	15.4245055888753	21.3217959063658
CHD4.1	711	31.440159732228	0.442759888312307	-111.724568838245	48.8442493737894	41.2200677740198	2158.08549009211
HUWE1	7304	1190.27602626102	0.442975672725438	-4231.15838745309	1850.60633493105	83.4459277709557	5838349.99984554
LAS1L	7626	18.0271657630522	0.443848909189676	-64.1707426325202	28.1164111064158	48.9000333351643	858.701702452028
UBE2D1.2	15329	-1.95598908956194	0.444168358597749	-3.05420688511207	6.96618506423595	0	0
ARRB1.2	21993	21.3962053247408	0.445434770449187	-76.3544672873341	33.5620566378525	7.76602721814781e-08	4.44381279376439e-06
CSNK2A1	5601	9.443552406942	0.445578730669342	-33.7079230145174	14.8208182006334	6.06380111102023e-07	5.74886694843677e-06
ATF7IP	7249	-3.04464534121414	0.446463597527621	-4.79353602268853	10.8828267051168	0	0
DNAJC2	12480	-38.0562470915778	0.4468555150223	-60.0008471481236	136.113341331279	62.131413859708	4569.06467725799
TAF6	3099	-16.3354654946294	0.448123723943805	-25.8727742900301	58.5437052792888	0	0
NPM1.2	21283	86.8459270395557	0.449358227992482	-311.853430397526	138.161576318415	68.2810204303831	25419.4363051296
HMGN1	471	-71.8904327137107	0.451811298240014	-115.380823385107	259.161688812528	0	0
ATRX.2	8356	-55.983361948759	0.452439837550702	-90.0535546109592	202.020278508477	62.2680421248941	10341.5100074868
BRD1.1	14833	13.4787055028496	0.453919279250597	-48.7542865160318	21.7968755103325	15.7026149103925	222.457479993786
UIMC1	20110	8.45779256708216	0.454010902835848	-30.5974640984559	13.6818789642916	0	0
ATM.1	10315	-108.364197964052	0.455465199112626	-176.213082121564	392.941478049668	95.1373937629727	59418.9019798294
SAP30.3	13342	-4.72996425977198	0.455831545674875	-7.70158661570862	17.1615151352526	0	0
CTBP2.4	10295	-56.0933973337714	0.45830466126955	-92.1467702796719	204.333564947215	5.15056999568761	1367.51207755057
NCOA2.1	5259	3.34363432216805	0.458903984950643	-12.1917786195796	5.5045099752435	0	0
UBE2N.2	12136	-15.0740410749857	0.459006060480955	-24.8249405439352	54.9730226939066	0	0
RAG2	14491	-3.22327945397887	0.464444132715623	-5.41252638536696	11.8590852933247	76.0996460910604	41.5527548748186
TDRD3.1	13407	6.75293750757379	0.46723020531777	-24.9587705183621	11.4528955032145	0	0
CHAF1A	3502	-4.58917127219461	0.467456874709634	-7.78947515331705	16.9678176977063	5.16947532308064e-06	8.60513196144888e-06
SS18L1	12523	-18.2233555720377	0.46781881585903	-30.9715745361314	67.4182856802067	66.1964319361941	1230.87612347119
MUM1	20653	4.91883165382438	0.468044072310736	-18.2042056508415	8.36654234319272	0	0
TAF6L.3	12593	2.49205300755335	0.469965565330908	-9.25204885211459	4.26794283700789	8.12322804407783e-08	5.56722436441344e-08
NAA60.1	22014	-20.3854421331596	0.470164780310137	-34.9373570131072	75.7082412794263	0	0
SENP3	3398	17.8643374841954	0.472870090882491	-66.6420273243729	30.9133523559821	63.6507131019943	1187.30546551836
BRDT	6313	1.0207606504406	0.473425084745309	-3.81139483128028	1.76987353039908	0	0
SUPT3H	6032	3.67485055035312	0.473700355126561	-13.7276946435326	6.37799354282638	0	0
MSH6.1	10858	1.87213843163955	0.473872178489019	-6.99551138808819	3.25123452480909	8.35673785454764e-06	2.74352106148754e-06
TAF6L.5	21413	-6.27605272250222	0.47475172680555	-10.9334729337867	23.4855783787911	0	0
CUL4A	951	-25.389756085077	0.475916359949333	-44.4152533067401	95.1947654768941	60.6573026606926	2291.03144905364
BRD7	21136	-31.064831281132	0.476811177106643	-54.5163694134063	116.64603197567	78.1167728695252	4360.07435880371
SS18L2	17648	-12.0767854749172	0.477548980919009	-21.2495884989862	45.4031594488206	1.09853813012147e-07	2.05517586137141e-06
IKBKAP	2018	1.95717198347025	0.477849296356623	-7.36175172795496	3.44740776101447	0	0
UBE2B.1	1862	21.8491932401762	0.479310851242637	-82.3848751937918	38.6864887134394	11.8951260093471	443.714460485917
SFMBT1	12751	-4.91506125498256	0.481491215478966	-8.77048889202575	18.6006114019909	0	0
PRKDC.2	15130	3.96251174529946	0.483337143883148	-15.0423779712384	7.11735448063948	38.8936545567366	42.9519772385275
STK4	4938	-12.2393377452857	0.484574731295165	-22.0809881615852	46.5596636521566	87.4267752111566	785.011881689092
CBX6.1	1576	-37.2349405078649	0.484953075146887	-67.2660444519701	141.7359254677	27.4180308077906	3001.90987158369
IKZF1.2	16271	-4.94270257235914	0.485628384113755	-8.95062125877969	18.836026403498	65.1111239449805	89.2696943560391
KMT2A.4	15994	6.18675000823099	0.486365211188737	-23.6063441893188	11.2328441728568	9.91571528351835e-07	3.26487813078974e-06
ELP6	19964	-4.87807300009698	0.488474747495337	-8.923485615689	18.679631615883	29.0522480046346	49.1954456830962
HDAC3	15698	-10.5688078414723	0.490867608256173	-19.4988282442552	40.6364439271998	0	0
PPP4R2	20128	2.69910086822765	0.491174929104423	-10.3833298080248	4.98512807156954	4.34489282485061	2.59010791971633
HCFC1	2001	-1.03631952251581	0.491471261085174	-1.91605777187057	3.98869681690219	0	0
ACTB.1	13247	490.34116345083	0.492122134845243	-1889.37828936305	908.695962461389	59.9300905376214	874963.223975813
NCOR1	382	-52.3573071625975	0.494513931600453	-97.8569656870631	202.571580012258	91.2192644412665	15574.2337061994
CLOCK	4507	-44.007633875304	0.49631110602371	-82.7786262913161	170.793894041924	83.4037002304324	9973.10616923886
MBD2.2	13775	4.80720885196174	0.498650356109551	-18.7323484615016	9.11793075757812	31.2782923519789	49.8591059016301
CUL3.2	900	4.68764751917876	0.499057646790801	-18.2793402262276	8.90404518787009	71.7459636541808	101.445406318661
MGA	12328	5.65901871257372	0.501761394477758	-22.1710446020103	10.8530071768628	0	0
MPHOSPH8	21131	47.3395404192156	0.502441428655114	-185.687918447542	91.0088376091104	84.3095139285863	12313.8183484138
ZMYND8.3	14171	4.59151848546042	0.503295712188538	-18.0369591986494	8.85392222772861	0	0
NCOA1	8599	5.57016854258771	0.505311718216401	-21.9587292661676	10.8183921809922	0	0
MAX.4	13487	-3.39281304900729	0.505487780032164	-6.59365747337452	13.3792835713891	0	0
KDM5D	6226	-61.298556235307	0.506127319945388	-119.400190347047	241.997302817661	48.4172288869403	12464.7232187295
PPM1G	441	-5.80141622281174	0.512419163807592	-11.5562278280674	23.1590602736909	0	0
EXOSC2.2	15489	-3.09023594727468	0.513362775827208	-6.17637028528611	12.3568421798355	0	0
KMT2B.2	16444	0.498575625021621	0.514547062881831	-1.99785370128775	1.0007024512445	0	0
KEAP1	1945	8.01873044211163	0.514690989682207	-32.1402918690995	16.1028309848762	0	0
