CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
8	p	MYOM2	3409	2090908	2095221	4314	2091286	2093220	1935	0.700627222781869	0.836703535681445	0.136076312899576	9.53396414284726e-33	1382
8	p	MYOM2	3410	2142774	2144651	1878	2143658	2143767	110	0.697804383460463	0.835947789725043	0.13814340626458	5.37973580238483e-18	2825
8	p	MYOM2	3411	2145920	2148536	2617	2146804	2147652	849	0.632144499935326	0.673175912445052	0.0410314125097261	3.14423018972131e-06	6058
8	p	MYOM2	3412	2178527	2180295	1769	2178551	2179815	1265	0.552846272978708	0.672811583786599	0.119965310807891	3.01883202745814e-14	3565
8	p	MYOM2	3413	2241997	2242161	165	2242024	2242128	105	0.731427567091939	0.878106242414002	0.146678675322063	1.58749135063772e-24	2018
8	p	RNF5P1	3414	2548196	2550180	1985	2549080	2549296	217	0.6173653429088	0.790971753597816	0.173606410689017	1.58271057029235e-34	1276
8	p	RNF5P1	3415	2668488	2671071	2584	2669372	2670187	816	0.708770915126731	0.825480001528885	0.116709086402154	2.31562484925855e-16	3097
8	p	RNF5P1	3416	2751852	2753666	1815	2752736	2752782	47	0.810647673447447	0.905602606241985	0.0949549327945376	6.63991157205433e-11	4410
8	p	CSMD1	3417	2831678	2832394	717	2831994	2832078	85	0.767648981703455	0.883639251361465	0.11599026965801	1.15420559404516e-13	3685
8	p	CSMD1	3418	3244596	3245463	868	3244626	3245147	522	0.692357027420369	0.806456791490918	0.114099764070548	1.46172830544616e-12	3945
8	p	CSMD1	3419	3855099	3855893	795	3855415	3855577	163	0.760728678057749	0.890033888045761	0.129305209988012	1.61018274212282e-14	3510
8	p	CSMD1	3420	4852998	4856306	3309	4853275	4855451	2177	0.439082060946602	0.477900122216741	0.0388180612701394	4.62214627063788e-06	6128
8	p	LOC100287015	3421	5908996	5910945	1950	5909880	5910061	182	0.814677894653222	0.923491136779599	0.108813242126378	3.11961434106535e-10	4622
8	p	ANGPT2	3422	6407496	6408128	633	6407676	6407997	322	0.702395069579047	0.626174123762753	-0.0762209458162942	9.6977674864732e-09	5108
8	p	ANGPT2	3423	6419122	6422144	3023	6419438	6421063	1626	0.691663070857585	0.572321681592858	-0.119341389264727	1.02411843504181e-50	736
8	p	MCPH1	3424	6455866	6456781	916	6456182	6456465	284	0.821498918090191	0.737086740173492	-0.0844121779166983	3.43609189872222e-24	2042
8	p	GS1-24F4.2	3425	6636823	6639064	2242	6637707	6638180	474	0.642443123492212	0.780893618183362	0.13845049469115	1.82536429536005e-47	807
8	p	GS1-24F4.2	3426	6660391	6664184	3794	6662045	6664174	2130	0.69919594549039	0.801738251005269	0.102542305514878	2.77504436483918e-44	893
8	p	DEFA5	3427	6939707	6941586	1880	6940591	6940702	112	0.757991836972621	0.842075259692116	0.0840834227194954	1.10638496395354e-11	4165
8	p	FAM90A20	3428	7154783	7156551	1769	7154895	7155667	773	0.719605342619208	0.811985751641704	0.0923804090224957	1.49718132444964e-20	2438
8	p	FAM66B	3429	7191604	7192461	858	7191920	7192145	226	0.613298809455446	0.766232201684049	0.152933392228602	1.12881459087035e-38	1099
8	p	FAM90A7	3430	7434125	7435255	1131	7434441	7434939	499	0.579394634918984	0.686251161135016	0.106856526216032	5.63215930638429e-30	1562
8	p	FAM90A8	3431	7598487	7600260	1774	7598581	7599376	796	0.902151899871396	0.970906834425401	0.0687549345540043	3.83799451242871e-07	5708
8	p	FAM66E	3432	7879843	7883202	3360	7880088	7882393	2306	0.696379658907494	0.770732648129949	0.0743529892224548	1.68249905667401e-15	3293
8	p	LOC157627	3433	9760868	9760886	19	9760869	9760880	12	0.253906072441391	0.0672174364326624	-0.186688636008729	1.194163233846e-19	2585
8	p	MIR124-1	3434	9763129	9763293	165	9763159	9763263	105	0.293277024784055	0.115327730084641	-0.177949294699415	7.31798113313393e-34	1307
8	p	MIR124-1	3435	9765427	9765847	421	9765583	9765691	109	0.390990619465248	0.228075574730774	-0.162915044734474	1.72804588147016e-23	2115
8	p	MSRA	3436	10001207	10001943	737	10001523	10001627	105	0.764400685179152	0.829406164900533	0.0650054797213806	2.0953698710665e-07	5602
8	p	MSRA	3437	10282836	10283591	756	10283152	10283275	124	0.654134329872139	0.746890896470681	0.0927565665985415	9.66726198344861e-11	4467
8	p	RP1L1	3438	10446475	10448846	2372	10447359	10447962	604	0.401017095959275	0.421699780698669	0.0206826847393946	0.00017253309476965	6650
8	p	RP1L1	3439	10459018	10461119	2102	10459902	10460235	334	0.79833070334909	0.841638918346685	0.043308214997595	6.88109319956403e-05	6544
8	p	RP1L1	3440	10465810	10467709	1900	10466111	10467065	955	0.699337824894087	0.811219752977812	0.111881928083725	6.15534987333536e-22	2264
8	p	RP1L1	3441	10513524	10513822	299	10513629	10513717	89	0.757886098549823	0.843398724693599	0.0855126261437759	6.03828152731161e-11	4392
8	p	SOX7	3442	10586818	10587196	379	10586882	10587055	174	0.467452637567212	0.290210048644663	-0.177242588922549	5.55978609379291e-42	967
8	p	XKR6	3443	10752263	10757162	4900	10753147	10756220	3074	0.701341946687288	0.823425122833279	0.122083176145991	1.64854816188793e-35	1233
8	p	XKR6	3444	10965876	10966567	692	10966192	10966251	60	0.792345292380461	0.882746066661779	0.0904007742813173	2.36104914517176e-08	5263
8	p	XKR6	3445	11059217	11059337	121	11059241	11059303	63	0.188956699953446	0.0959377347906536	-0.0930189651627927	1.33153233184971e-08	5169
8	p	AMAC1L2	3446	11187649	11191651	4003	11188490	11189650	1161	0.744757626171646	0.801352428008427	0.0565948018367811	1.4835024590234e-10	4533
8	p	LINC00208	3447	11471556	11471972	417	11471571	11471881	311	0.698997957551974	0.787809996067718	0.0888120385157434	1.96060856739594e-14	3535
8	p	GATA4	3448	11560736	11561535	800	11560763	11561531	769	0.333557877214893	0.180236224366059	-0.153321652848835	3.7017416019295e-68	450
8	p	GATA4	3449	11615292	11619306	4015	11616798	11618677	1880	0.595619988829278	0.665915476148095	0.0702954873188164	6.26148998633385e-08	5410
8	p	DEFB135	3450	11839763	11839925	163	11839764	11839844	81	0.537943047472039	0.779461903555071	0.241518856083032	1.69942252503326e-51	716
8	p	DEFB134	3451	11882013	11883866	1854	11882897	11882982	86	0.805325109603082	0.885677962107293	0.0803528525042111	8.43346357003293e-12	4138
8	p	LOC392196	3452	11986497	11987249	753	11986501	11986933	433	0.7125458813167	0.811020601332186	0.0984747200154854	1.63437555850488e-18	2729
8	p	C8orf79	3453	12869237	12869869	633	12869510	12869722	213	0.81768369187193	0.868835396332653	0.051151704460723	1.05208810856756e-05	6264
8	p	DLC1	3454	13133565	13133964	400	13133706	13133843	138	0.169775772947642	0.133999760307934	-0.0357760126397078	5.45437435864289e-07	5781
8	p	DLC1	3455	13372985	13373195	211	13373033	13373141	109	0.561823831062528	0.725496278101426	0.163672447038897	1.04892740683295e-19	2573
8	p	C8orf48	3456	13423975	13424240	266	13424080	13424184	105	0.123615616025729	0.0989223178810549	-0.0246932981446738	0.000252478287700862	6690
8	p	FGF20	3457	16859565	16859738	174	16859632	16859671	40	0.253393012002649	0.194963439997004	-0.0584295720056449	3.45438579203808e-05	6452
8	p	PSD3	3458	18665997	18666914	918	18666313	18666598	286	0.783753729175846	0.844983326320969	0.0612295971451238	3.2865925197727e-15	3366
8	p	LZTS1	3459	20109761	20111632	1872	20110405	20110988	584	0.736948926203719	0.831804891980203	0.0948559657764843	1.78154861958523e-10	4552
8	p	DOK2	3460	21766502	21767954	1453	21766704	21767310	607	0.610287920139113	0.671925235970716	0.0616373158316027	6.73758476903244e-06	6185
8	p	FAM160B2	3461	21959712	21963789	4078	21960456	21961788	1333	0.709062988340963	0.772735970962413	0.0636729826214498	5.37231022515044e-05	6512
8	p	REEP4	3462	21995590	21997283	1694	21996234	21996639	406	0.658350382544213	0.598481822724268	-0.0598685598199442	1.95441593348267e-11	4250
8	p	BMP1	3463	22064569	22065307	739	22064885	22064991	107	0.820872211282326	0.848123386682406	0.0272511754000808	2.06251185431948e-06	5984
8	p	PHYHIP	3464	22085039	22087787	2749	22085227	22086441	1215	0.383724081846357	0.350437290343942	-0.0332867915024143	0.000536734694990357	6754
8	p	PIWIL2	3465	22132878	22133007	130	22132926	22133004	79	0.818188085985839	0.78929427483842	-0.0288938111474186	3.92801917870585e-05	6467
8	p	EGR3	3466	22554807	22558115	3309	22554827	22556461	1635	0.754122484903987	0.830892881108051	0.0767703962040639	3.28888322695639e-07	5681
8	p	SLC25A37	3467	23339603	23341999	2397	23340487	23341115	629	0.849320105200151	0.861782738205229	0.0124626330050777	0.000329045186813237	6709
8	p	NKX2-6	3468	23567525	23567903	379	23567548	23567747	200	0.3517750193496	0.160799475577993	-0.190975543771607	1.9473874593978e-43	919
8	p	NKX2-6	3469	23571550	23571896	347	23571706	23571740	35	0.546763949437386	0.352188080989713	-0.194575868447672	1.06329798506956e-38	1098
8	p	NEFL	3470	24814953	24818261	3309	24815006	24816607	1602	0.262283027936005	0.156303582773878	-0.105979445162128	9.37585061001764e-18	2856
8	p	NEFL	3471	24853572	24856918	3347	24855226	24856821	1596	0.557058261108158	0.600306732484384	0.0432484713762264	3.4262313307698e-08	5314
8	p	EBF2	3472	25867729	25868425	697	25868045	25868109	65	0.294007763147823	0.157961071145787	-0.136046692002036	6.86231693820524e-16	3206
8	p	EBF2	3473	25905998	25906310	313	25906064	25906243	180	0.454462747582667	0.287292470054938	-0.167170277527729	1.34419047508027e-33	1333
8	p	EBF2	3474	25909244	25909408	165	25909299	25909385	87	0.258064540157193	0.125851824215328	-0.132212715941865	1.01789692708162e-15	3243
8	p	STMN4	3475	26979335	26981322	1988	26980219	26980438	220	0.761663739556614	0.853384083821841	0.0917203442652278	9.89991342665958e-10	4804
8	p	CHRNA2	3476	27326979	27327726	748	27327295	27327410	116	0.76815947098191	0.917959812295481	0.149800341313572	2.66635826747106e-17	2930
8	p	CLU	3477	27450592	27451000	409	27450748	27450844	97	0.790117396031541	0.848004313594848	0.0578869175633069	6.29157268960802e-10	4745
8	p	CLU	3478	27472445	27472463	19	27472446	27472457	12	0.129786063694043	0.108602746606214	-0.0211833170878291	6.83629456634114e-06	6191
8	p	SCARA3	3479	27516195	27517143	949	27516511	27516827	317	0.771660425234491	0.835932896791484	0.0642724715569931	8.70559505983008e-12	4140
8	p	SCARA5	3480	27844981	27845478	498	27845182	27845277	96	0.764515600690345	0.848687729151506	0.0841721284611608	2.23327138232766e-11	4267
8	p	SCARA5	3481	27850094	27850344	251	27850175	27850319	145	0.320660565968142	0.164580297301286	-0.156080268666856	5.56314899033845e-38	1130
8	p	FBXO16	3482	28346199	28348947	2749	28347573	28348123	551	0.105346310406026	0.12655922065536	0.0212129102493334	2.02606351232407e-15	3313
8	p	KIF13B	3483	28917937	28920118	2182	28918821	28919234	414	0.746310057104484	0.81191273050758	0.0656026734030963	1.97409767167677e-09	4885
8	p	LINC00589	3484	29386124	29388517	2394	29387008	29387633	626	0.208513869939826	0.183877546746401	-0.0246363231934247	0.00107445741966412	6805
8	p	RBPMS	3485	30299826	30300622	797	30300142	30300306	165	0.898725497809933	0.798043538669049	-0.100681959140884	5.1556327634892e-41	999
8	p	PURG	3486	30890448	30890665	218	30890553	30890632	80	0.0868743057056708	0.0421112266028255	-0.0447630791028453	4.65370910174123e-06	6132
8	p	NRG1	3487	32077938	32078684	747	32078254	32078368	115	0.201308992578132	0.127385570565106	-0.0739234220130262	5.31601470487341e-10	4714
8	p	NRG1	3488	32504603	32505235	633	32504758	32505200	443	0.482766439554765	0.426297213717823	-0.0564692258369426	4.78236907682144e-16	3170
8	p	NRG1	3489	32578621	32579569	949	32578937	32579253	317	0.50961562888391	0.610766831068314	0.101151202184403	2.07775335114995e-13	3737
8	p	DUSP26	3490	33578982	33579294	313	33578994	33579240	247	0.582654551789736	0.701223711340576	0.11856915955084	7.80929697877525e-22	2284
8	p	UNC5D	3491	35091274	35091586	313	35091430	35091548	119	0.689576890227142	0.76980993976055	0.080233049533408	1.82451354549583e-10	4558
8	p	ZNF703	3492	37377392	37380003	2612	37378276	37379119	844	0.668145417249816	0.58464930042685	-0.083496116822966	7.91397561225038e-13	3882
8	p	ERLIN2	3493	37595193	37595477	285	37595307	37595363	57	0.161513934209908	0.270437180015497	0.108923245805589	2.18244723507494e-18	2754
8	p	STAR	3494	38008290	38008744	455	38008491	38008630	140	0.2921681782208	0.158556545739726	-0.133611632481073	2.36588121416116e-15	3327
8	p	WHSC1L1	3495	38175228	38176000	773	38175544	38175684	141	0.829355456773612	0.680558336211094	-0.148797120562518	1.25110266223953e-94	217
8	p	C8orf86	3496	38410714	38412592	1879	38411598	38411708	111	0.222120644973626	0.292320203853558	0.0701995588799325	1.75397237723302e-07	5565
8	p	ADAM32	3497	38965009	38965027	19	38965014	38965026	13	0.34187689761447	0.230991855680687	-0.110885041933783	4.36055468215793e-06	6109
8	p	ADAM5P	3498	39172072	39172145	74	39172097	39172120	24	0.628448879809129	0.342741366742798	-0.285707513066331	1.82298396548301e-90	238
8	p	IDO2	3499	39835381	39836323	943	39835697	39836064	368	0.735106848501492	0.69988232436556	-0.0352245241359325	3.87626628204488e-10	4669
8	p	SFRP1	3500	40789578	40792169	2592	40790462	40791285	824	0.750811971913094	0.843515933240645	0.0927039613275502	4.17086973466158e-10	4686
8	p	SFRP1	3501	41167098	41171087	3990	41167107	41170468	3362	0.325003476710248	0.232502665505634	-0.0925008112046141	3.18395674229389e-40	1038
8	p	ANK1	3502	41516003	41520135	4133	41517301	41519399	2099	0.812020468222116	0.856754687422851	0.0447342192007353	2.88129483731954e-09	4926
8	p	ANK1	3503	41522405	41523037	633	41522721	41522951	231	0.415405821067712	0.506474754224889	0.0910689331571772	4.06303112358403e-22	2252
8	p	ANK1	3504	41528630	41529456	827	41528946	41529140	195	0.702124149536419	0.791365339311098	0.0892411897746785	6.17760102584893e-11	4395
8	p	ANK1	3505	41553639	41554465	827	41553955	41554149	195	0.736451941250413	0.824556717242383	0.0881047759919703	2.44008926243904e-10	4588
8	p	ANK1	3506	41654314	41654698	385	41654331	41654618	288	0.756910480796623	0.819300698491051	0.0623902176944281	1.02654482936328e-07	5478
8	p	SLC20A2	3507	42356530	42356932	403	42356637	42356871	235	0.448698782018686	0.30132306099643	-0.147375721022257	6.47888966792113e-15	3435
8	p	CHRNB3	3508	42545794	42548377	2584	42546678	42547641	964	0.722788036096005	0.760420835743296	0.0376327996472913	1.81881786823726e-06	5965
8	p	POTEA	3509	43147401	43147803	403	43147439	43147741	303	0.715502077342368	0.822921879451909	0.107419802109541	9.44844030277147e-30	1577
8	q	PRKDC	3510	48675491	48676248	758	48675647	48676092	446	0.589535996405788	0.47456418325979	-0.114971813145998	4.68508755850258e-25	1971
8	q	UBE2V2	3511	49240751	49242621	1871	49241635	49241737	103	0.684118736198798	0.832235726269107	0.148116990070309	3.31377687892353e-20	2503
8	q	EFCAB1	3512	49292695	49293756	1062	49292851	49293600	750	0.314557283234762	0.153354789171179	-0.161202494063583	1.89678609622178e-34	1284
8	q	EFCAB1	3513	49334136	49336012	1877	49335020	49335128	109	0.719613459848916	0.872276369464988	0.152662909616071	3.32766444302282e-17	2943
8	q	EFCAB1	3514	49532473	49534369	1897	49533357	49533485	129	0.673288859304011	0.808136949853725	0.134848090549713	1.48780082049692e-12	3948
8	q	EFCAB1	3515	49571047	49573308	2262	49571931	49572424	494	0.756419961774722	0.876249059196894	0.119829097422172	2.74413696286372e-09	4919
8	q	EFCAB1	3516	49647661	49647782	122	49647703	49647734	32	0.368915407385744	0.209957683775902	-0.158957723609841	1.1951247590455e-16	3041
8	q	SNAI2	3517	49833041	49834329	1289	49833685	49833956	272	0.173694695276701	0.118281181797425	-0.0554135134792763	5.43902002977646e-06	6151
8	q	SNAI2	3518	49891326	49894634	3309	49891730	49892980	1251	0.346262353153868	0.490847013804616	0.144584660650748	2.27246869722517e-21	2340
8	q	SNTG1	3519	50652986	50654823	1838	50653870	50653939	70	0.701604269274685	0.870908804898596	0.169304535623911	4.76363257735894e-18	2816
8	q	SNTG1	3520	50891566	50892065	500	50891767	50891864	98	0.749974762609227	0.89420914612996	0.144234383520733	1.4337781070118e-15	3274
8	q	PXDNL	3521	52722132	52722342	211	52722140	52722237	98	0.68192294808073	0.573608265116062	-0.108314682964668	3.10842491445925e-15	3357
8	q	ST18	3522	53011637	53013484	1848	53012521	53012600	80	0.563734063148413	0.380772791376065	-0.182961271772348	1.73772353696918e-41	985
8	q	ST18	3523	53321481	53321952	472	53321682	53321751	70	0.70274138974514	0.783577784694535	0.0808363949493951	4.21348411621841e-14	3592
8	q	FAM150A	3524	53325421	53327942	2522	53326305	53327079	775	0.759000733033644	0.663122160244901	-0.0958785727887437	1.99040448958594e-40	1025
8	q	MRPL15	3525	55086516	55089340	2825	55087084	55088456	1373	0.749147304379535	0.807847222128417	0.0586999177488819	5.28354255064792e-09	5018
8	q	SOX17	3526	55370420	55370438	19	55370423	55370434	12	0.397597894826369	0.119088475231441	-0.278509419594927	6.13015868628178e-49	775
8	q	RP1	3527	55533644	55533926	283	55533655	55533887	233	0.797929018477863	0.834653792543363	0.0367247740654997	0.00102159847312062	6801
8	q	SBF1P1	3528	56367774	56368518	745	56368017	56368202	186	0.751876673641166	0.858412588588211	0.106535914947045	9.04443741427802e-11	4455
8	q	XKR4	3529	56435682	56439721	4040	56436393	56437720	1328	0.781661792995998	0.867504069053362	0.0858422760573638	6.19554730720475e-16	3200
8	q	PENK	3530	57358087	57358318	232	57358130	57358312	183	0.374458077372422	0.160155307154851	-0.214302770217571	1.12694981026916e-50	737
8	q	PENK	3531	57359943	57360765	823	57359956	57360738	783	0.294792408927911	0.23737086214094	-0.0574215467869704	3.56742108587396e-10	4644
8	q	RP11-513O17.2	3532	58105210	58107482	2273	58106094	58106598	505	0.825491315026598	0.910553824000257	0.0850625089736587	3.48681794706016e-10	4641
8	q	RP11-513O17.2	3533	58114031	58115896	1866	58114915	58115012	98	0.736825881376697	0.872758800107975	0.135932918731279	4.67450852954218e-15	3404
8	q	RAB2A	3534	61324919	61327291	2373	61325237	61326925	1689	0.443017726342269	0.461322529960957	0.018304803618688	0.0003554209765975	6718
8	q	NKAIN3	3535	63160222	63160342	121	63160256	63160333	78	0.433258621733534	0.341011200746491	-0.0922474209870436	5.85213653889542e-08	5395
8	q	NKAIN3	3536	63161537	63161651	115	63161579	63161609	31	0.151295510216168	0.0851054305746135	-0.0661900796415543	1.45802151877927e-05	6311
8	q	LINC00966	3537	65281241	65281728	488	65281397	65281689	293	0.378585603192719	0.138707142919794	-0.239878460272924	3.29689388360308e-63	511
8	q	LINC00966	3538	65284282	65284675	394	65284438	65284519	82	0.367935271637178	0.158357656232128	-0.20957761540505	6.89302016631874e-40	1054
8	q	LINC00966	3539	65286247	65287206	960	65286329	65287050	722	0.265839849494579	0.124369184512516	-0.141470664982063	2.18861412005383e-73	379
8	q	MIR124-2	3540	65291504	65296452	4949	65291513	65294798	3286	0.402228053731874	0.220358549458139	-0.181869504273735	1.32335530458428e-74	367
8	q	BHLHE22	3541	65492468	65492630	163	65492528	65492615	88	0.235513171314984	0.169557126970866	-0.0659560443441184	1.12716693161189e-05	6274
8	q	BHLHE22	3542	65498381	65498693	313	65498440	65498612	173	0.466274968434694	0.273728448057988	-0.192546520376706	2.32136585352754e-53	681
8	q	LOC286186	3543	66471778	66473839	2062	66472662	66472955	294	0.238479702420985	0.130688630388195	-0.10779107203279	1.20955966589164e-08	5155
8	q	TCF24	3544	67874096	67874332	237	67874178	67874250	73	0.261943961393993	0.054868300190241	-0.207075661203752	5.00181447386987e-26	1887
8	q	PREX2	3545	68864510	68864565	56	68864523	68864549	27	0.219411377766327	0.0914175117700137	-0.127993865996313	1.20547899334448e-15	3255
8	q	MIR548H4	3546	69244402	69247710	3309	69244510	69246056	1547	0.396587451579207	0.37655951521247	-0.0200279363667371	8.6433481257462e-11	4446
8	q	RP11-600K15.1	3547	70040943	70043186	2244	70041827	70042302	476	0.690798180574244	0.749422205155793	0.0586240245815499	1.54823834367171e-07	5548
8	q	SULF1	3548	70404384	70404786	403	70404514	70404780	267	0.309349031962394	0.392993463751461	0.0836444317890669	6.55123395555301e-21	2394
8	q	SLCO5A1	3549	70623106	70623738	633	70623125	70623620	496	0.584854963330255	0.427977450473417	-0.156877512856838	2.83167786047402e-22	2237
8	q	TRAM1	3550	71520881	71521049	169	71520941	71520989	49	0.312972734299559	0.461282596525076	0.148309862225517	6.81732050134832e-56	628
8	q	XKR9	3551	71581615	71581902	288	71581642	71581788	147	0.20203770195158	0.258218376113983	0.0561806741624031	1.49295780301621e-20	2437
8	q	LOC100132891	3552	72469425	72469642	218	72469430	72469560	131	0.416374578998376	0.172628375100331	-0.243746203898045	2.17640115470768e-58	587
8	q	LOC100132891	3553	72470676	72470988	313	72470700	72470982	283	0.380980750484724	0.142206701943717	-0.238774048541007	5.68216076398927e-38	1131
8	q	MSC	3554	72754911	72755193	283	72754953	72755162	210	0.417164167763742	0.186272209929821	-0.230891957833921	4.92194345220031e-32	1426
8	q	MSC	3555	72756863	72760355	3493	72756863	72758701	1839	0.415640961955655	0.239391953834677	-0.176249008120977	1.01706190967366e-78	330
8	q	LOC100132891	3556	72917268	72917514	247	72917350	72917432	83	0.242067154734138	0.137997600934728	-0.10406955379941	5.81864547215836e-08	5392
8	q	TRPA1	3557	72987720	72987839	120	72987744	72987838	95	0.225167989968522	0.0909152096467063	-0.134252780321816	1.13188484281972e-28	1640
8	q	KCNB2	3558	73847936	73849430	1495	73848252	73849114	863	0.761907754444584	0.876454912949396	0.114547158504812	6.44788574168786e-28	1709
8	q	C8orf84	3559	74005548	74005575	28	74005557	74005566	10	0.112372352512465	0.0357329288004697	-0.0766394237119955	2.82321656535248e-05	6423
8	q	RDH10	3560	74205822	74206006	185	74205882	74205946	65	0.0974882603347279	0.109360102997045	0.0118718426623169	4.88825498948203e-05	6497
8	q	STAU2-AS1	3561	74330814	74335590	4777	74331865	74333589	1725	0.470850310388731	0.688560524949691	0.21771021456096	8.47910767355845e-86	273
8	q	JPH1	3562	75227081	75227363	283	75227148	75227355	208	0.864142259732693	0.884665047031159	0.0205227872984655	0.000405498851886069	6733
8	q	HNF4G	3563	76315222	76318694	3473	76316876	76318515	1640	0.383818743186878	0.209863194246026	-0.173955548940852	1.94180601593339e-17	2912
8	q	LOC100192378	3564	77584906	77587083	2178	77585222	77586439	1218	0.344843431771461	0.16975617811043	-0.175087253661032	1.22430285289753e-60	542
8	q	LOC100192378	3565	77589899	77590181	283	77589908	77590168	261	0.274127710809477	0.1651510446583	-0.108976666151177	1.9184671211949e-11	4244
8	q	ZFHX4	3566	77593219	77593612	394	77593233	77593471	239	0.299562322680703	0.129203078299403	-0.1703592443813	2.78978160775295e-24	2036
8	q	ZFHX4	3567	77595181	77595473	293	77595295	77595359	65	0.331199151749922	0.0871610241261755	-0.244038127623746	8.45433300067681e-32	1442
8	q	ZFHX4	3568	77617742	77618941	1200	77618058	77618893	836	0.653292145220636	0.749877205693816	0.0965850604731802	1.03142808686734e-31	1446
8	q	STMN2	3569	80523299	80523602	304	80523320	80523461	142	0.414896793363628	0.22918715447819	-0.185709638885439	3.50299984099922e-43	927
8	q	MIR5708	3570	81142151	81144691	2541	81143035	81143807	773	0.391985224639364	0.460514501617962	0.0685292769785977	9.79913684607041e-17	3020
8	q	MIR5708	3571	81212467	81214391	1925	81213351	81213507	157	0.606182562335067	0.818673534959068	0.212490972624	7.5273007487096e-34	1310
8	q	FABP5	3572	82192592	82193550	959	82192601	82193472	872	0.202524547288162	0.111209906459005	-0.0913146408291571	1.90021490244907e-20	2459
8	q	ZFAND1	3573	82633704	82633824	121	82633715	82633764	50	0.0718531692636506	0.0922277482481491	0.0203745789844985	5.13293909502317e-12	4079
8	q	SNX16	3574	82753563	82753894	332	82753677	82753780	104	0.140902539418318	0.181018469994433	0.040115930576115	6.42321003525422e-23	2169
8	q	CA13	3575	86157304	86157470	167	86157364	86157410	47	0.258646374652603	0.206430482765551	-0.0522158918870525	7.46184308374664e-05	6554
8	q	CA3	3576	86350508	86350652	145	86350568	86350592	25	0.422086597372909	0.151970752243803	-0.270115845129106	9.37783973058951e-48	798
8	q	REXO1L2P	3577	86556082	86556258	177	86556164	86556176	13	0.666498831177106	0.772565476007962	0.106066644830856	1.13647128724097e-25	1918
8	q	PSKH2	3578	87082005	87082125	121	87082014	87082065	52	0.644751031048153	0.522545370832623	-0.12220566021553	4.37757678747534e-23	2161
8	q	CALB1	3579	91094106	91095127	1022	91094422	91095114	693	0.324261932891916	0.197022827283939	-0.127239105607976	5.0373200558052e-35	1254
8	q	NECAB1	3580	91803643	91803697	55	91803657	91803692	36	0.357611034942572	0.214292928789871	-0.143318106152701	1.29470138158695e-35	1224
8	q	RUNX1T1	3581	93107579	93107823	245	93107604	93107744	141	0.256088299186704	0.123134030663978	-0.132954268522725	3.072280631965e-20	2496
8	q	FAM92A1	3582	94657934	94659702	1769	94658042	94659265	1224	0.783867560520039	0.854051913242516	0.0701843527224771	4.89884798987071e-14	3606
8	q	GEM	3583	95245630	95247698	2069	95246514	95246814	301	0.476167947613669	0.15769310504223	-0.318474842571439	7.21807075486261e-54	671
8	q	GDF6	3584	97165126	97168114	2989	97165770	97167878	2109	0.369541355365852	0.250369308210899	-0.119172047154953	1.80527623262186e-45	862
8	q	MTDH	3585	98609623	98611772	2150	98610507	98610888	382	0.441796292959275	0.334373258402602	-0.107423034556673	1.61416076734547e-17	2895
8	q	OSR2	3586	99916101	99918556	2456	99916884	99917927	1044	0.848569612144466	0.85700331480073	0.00843370265626375	0.00635575534497722	6876
8	q	OSR2	3587	99961733	99962154	422	99961768	99962118	351	0.581303332408438	0.320231259254668	-0.26107207315377	2.90326577932945e-100	192
8	q	POLR2K	3588	101162708	101163127	420	101162726	101162926	201	0.130577999667346	0.140903171455884	0.0103251717885376	9.58725544546112e-05	6589
8	q	NACAP1	3589	102380845	102381477	633	102380960	102381161	202	0.748602908112276	0.785738147331081	0.0371352392188051	2.90886430145533e-06	6043
8	q	GRHL2	3590	102503884	102504004	121	102503892	102503970	79	0.140985220185688	0.165132388624115	0.0241471684384272	8.90558805185542e-05	6579
8	q	C8orf56	3591	104153608	104153970	363	104153627	104153829	203	0.485970608363742	0.230995017089652	-0.25497559127409	1.13274655044069e-76	348
8	q	ZFPM2	3592	106810542	106811459	918	106810858	106811143	286	0.763160856128667	0.854549004306653	0.0913881481779859	2.01048266072563e-07	5594
8	q	RSPO2	3593	109094087	109094487	401	109094228	109094346	119	0.230017546429054	0.11215829159011	-0.117859254838944	1.32053417979694e-15	3267
8	q	RSPO2	3594	109095972	109096010	39	109095975	109096007	33	0.426549050456488	0.172237125777177	-0.254311924679311	2.66405516380986e-60	554
8	q	EIF3E	3595	109142798	109145812	3015	109143682	109145172	1491	0.748120898826798	0.859090719660015	0.110969820833217	3.04242669341144e-30	1541
8	q	TMEM74	3596	109795985	109798733	2749	109796144	109798147	2004	0.749643958401568	0.83025744534557	0.0806134869440022	1.33446170287532e-10	4519
8	q	EBAG9	3597	110552680	110553010	331	110552794	110552896	103	0.120184679394118	0.160137408444104	0.0399527290499861	3.15206108763103e-15	3360
8	q	GOLSYN	3598	110586839	110587651	813	110587155	110587335	181	0.80416425059782	0.873239298879302	0.0690750482814815	1.32851680415673e-22	2197
8	q	GOLSYN	3599	110692994	110693490	497	110693195	110693289	95	0.359459009244383	0.45329632098211	0.0938373117377269	1.29207394510009e-11	4189
8	q	CSMD3	3600	114446227	114449365	3139	114446282	114449243	2962	0.192388758774224	0.114116379828043	-0.0782723789461803	4.04646638376955e-31	1484
